Time,X_pos_Lat,X_pos_Lon,Y_pos_m,Z_pos_m,vx_ms,vy_ms,vz_ms,Roll_rad,Pitch_rad,Yaw_rad,Hundimiento_Izq_mm,Hundimiento_Der_mm,Alineacion_Izq_mm,Alineacion_Der_mm
563.1,19.409546,-99.20393,2240.3596,8451.058191850005,-0.022321343,-0.006821237,14.987803,0.00023467595388008419,-0.009658678,0.0023380893,-9.382469999863929,-9.719229999863956,3.4210463,-3.4210463
563.2,19.4089,-99.20304,2240.3608,8452.557061950005,-0.024848899,-0.0075767697,14.988701,9.784668958323157e-05,-0.0073008733,0.0005959419,-10.707040000017457,-10.847450000017488,0.4689241,-0.4689241
563.3,19.408688,-99.20256,2240.359,8454.055787450003,-0.026097737,-0.004708473,14.987255,-2.2599303132064468e-05,-0.0096623935,-0.0010643265,-8.926030000014578,-8.893600000014544,-1.7481182,1.7481182
563.4,19.409262,-99.20403,2240.3555,8455.554385150002,-0.020222045,-0.003889162,14.985977,-0.0003109337878890673,-0.013756869,1.7202008e-05,-5.644740000211016,-5.198550000211014,-0.09955122500000001,0.09955122500000001
563.5,19.409067,-99.20317,2240.358,8457.053220650003,-0.022067945,-0.0061200215,14.988355,-0.00016490592185010867,-0.0099546425,0.0009040337,-8.106140000265555,-7.869500000265589,1.13551925,-1.13551925
563.6,19.409132,-99.20341,2240.3608,8458.551975150003,-0.024442276,-0.006567161,14.987545,2.1867595815338645e-05,-0.00986071,0.0004518081,-10.726540000017451,-10.757920000017464,0.4478038,-0.4478038
563.7,19.40926,-99.20374,2240.3574,8460.050721550004,-0.020078754,-0.005676088,14.987464,-0.00017593728041462054,-0.011776671,0.00016656317,-7.462099999961424,-7.209629999961464,-0.09648903,0.09648903
563.8,19.409098,-99.203125,2240.359,8461.549625950003,-0.021542076,-0.0073358663,14.989044,-7.705923329692758e-05,-0.009656185,-0.0006699963,-9.008880000014528,-8.898300000014558,-1.5980324,1.5980324
563.9,19.409372,-99.20364,2240.3567,8463.048339150004,-0.019939799,-0.0035760666,14.987132,-0.00025636933236244106,-0.011372833,0.0002373789,-6.869069999909755,-6.501179999909766,0.14006885,-0.14006885
564.0,19.408909,-99.20355,2240.3604,8464.547087850004,-0.025570745,-0.007216704,14.987487,7.672473852543835e-05,-0.0081327725,0.00133177,-10.321300000117844,-10.43140000011789,1.7646656,-1.7646656
564.1,19.409021,-99.20354,2240.3594,8466.045798550003,-0.023376415,-0.0067762397,14.987107,-0.00011208362322398626,-0.009843932,0.00059551065,-9.446839999914118,-9.285999999914168,0.432328585,-0.432328585
564.2,19.409523,-99.20343,2240.363,8467.544719750003,-0.024684204,-0.0072977273,14.989212,0.00016117769895272808,-0.008957281,3.179058e-05,-12.769349999919939,-13.00063999991994,-0.4145777,0.4145777
564.3,19.409443,-99.20323,2240.359,8469.043658650002,-0.022574183,-0.006622138,14.989389,7.673170716649471e-05,-0.010520233,-0.00027635013,-8.917450000014526,-9.027560000014546,-0.7249112,0.7249112
564.4,19.409388,-99.20343,2240.3618,8470.542479350002,-0.025854977,-0.008106285,14.988207,0.00029632751745889706,-0.008049969,0.001066103,-11.5843300002212,-12.0095600002212,1.2535071,-1.2535071
564.5,19.409044,-99.20308,2240.3599,8472.041369150003,-0.023812,-0.006252812,14.988898,9.179094050877409e-05,-0.009731321,-0.0003813225,-9.811160000016002,-9.942880000016032,-0.8004167,0.8004167
564.6,19.409195,-99.2032,2240.36,8473.540316550003,-0.021953287,-0.007601348,14.989474,3.0104529607639395e-05,-0.011577664,-0.00072287786,-9.99460000021827,-10.037800000218283,-1.5812845,1.5812845
564.7,19.409359,-99.20337,2240.3599,8475.039044250003,-0.024066973,-0.005246955,14.987277,3.0369337969731845e-05,-0.009919876,0.00063136744,-9.87327000001602,-9.916850000015984,0.74573445,-0.74573445
564.8,19.409374,-99.20281,2240.36,8476.537953550001,-0.0228141,-0.0049340725,14.989093,0.00018885017197092346,-0.007814653,-0.00017076681,-9.7832000002183,-10.054200000218259,-0.5789477000000001,0.5789477000000001
564.9,19.409134,-99.20307,2240.3582,8478.036655050002,-0.023582365,-0.005561107,14.987015,-6.928222985431098e-05,-0.009436435,9.8455406e-05,-8.210620000215386,-8.111200000215376,-0.21457645,0.21457645
565.0,19.408894,-99.203354,2240.3591,8479.535415350003,-0.025813777,-0.0072323913,14.987603,0.0003000069596404672,-0.0082503315,0.0013542359,-8.945370000216826,-9.375880000216796,1.9876999999999998,-1.9876999999999998
565.1,19.409288,-99.20315,2240.3564,8481.034191650004,-0.022574853,-0.004501946,14.987763,-1.977700348176087e-05,-0.010117308,0.00013321868,-6.396280000212471,-6.367900000212444,0.07187125,-0.07187125
565.2,19.409515,-99.20327,2240.3618,8482.533101600004,-0.023857608,-0.00680264,14.9890995,0.00018980487576946065,-0.0102325855,1.9942701e-05,-11.593580000221209,-11.865950000221176,-0.22767774,0.22767774
565.3,19.40935,-99.20323,2240.3599,8484.032026700002,-0.021534728,-0.005881614,14.989251,-1.6222996514256046e-05,-0.012140843,-0.00047148933,-9.814580000016008,-9.791300000016008,-0.8716574500000001,0.8716574500000001
565.4,19.409145,-99.20323,2240.3623,8485.530705700003,-0.026161207,-0.0073438045,14.98679,6.94146340348415e-05,-0.0075474875,0.0012959009,-12.191019999868331,-12.290629999868315,1.5055215000000002,-1.5055215000000002
565.5,19.409462,-99.202965,2240.3643,8487.029710600003,-0.025181925,-0.008218598,14.990049,0.00028896166443119107,-0.008616208,-0.00049115735,-14.027840000275773,-14.442500000275743,-1.2894544,1.2894544
565.6,19.409155,-99.202736,2240.362,8488.528470250003,-0.025867987,-0.0078493,14.9875965,0.00013519163680705118,-0.006982088,0.0006438049,-11.864960000170981,-12.058960000170998,0.4691862,-0.4691862
565.7,19.409374,-99.203094,2240.3616,8490.027311350002,-0.023058452,-0.006941067,14.988411,6.689895470267883e-06,-0.009430648,0.0001807934,-11.479300000271394,-11.488900000271371,-0.17495737,0.17495737
565.8,19.409101,-99.20325,2240.3628,8491.526160450001,-0.022935212,-0.009388202,14.988491,-4.533797906302378e-05,-0.010597712,-0.00028743097,-12.701519999970174,-12.636459999970157,-1.0111409999999998,1.0111409999999998
565.9,19.40969,-99.20409,2240.3545,8493.024953950002,-0.016358681,-0.0037500593,14.987935,-0.0002004390217059629,-0.0133896,0.0009461324,-4.644530000007251,-4.356900000007272,1.2256586999999999,-1.2256586999999999
566.0,19.409273,-99.2028,2240.3613,8494.523899150003,-0.022832552,-0.008448183,14.989452,4.8257839683800704e-05,-0.008642453,0.00024034598,-11.2448500001193,-11.31410000011931,-0.22516951,0.22516951
566.1,19.409185,-99.20282,2240.3606,8496.022717050004,-0.02422379,-0.0066374703,14.988179,3.951219510137355e-05,-0.0074225226,0.0012016834,-10.478400000067666,-10.535100000067644,1.4194240999999999,-1.4194240999999999
566.2,19.409487,-99.20339,2240.3613,8497.521723850004,-0.024663346,-0.008531851,14.990068,0.00033520556235801696,-0.010035297,-9.565372e-05,-11.000740000119322,-11.481760000119323,-0.6982807000000001,0.6982807000000001
566.3,19.40945,-99.20307,2240.3582,8499.020548050003,-0.02244636,-0.0049966634,14.988242,0.0001664529601351845,-0.010510536,0.0006795184,-8.093980000215367,-8.332840000215356,1.0770503500000002,-1.0770503500000002
566.4,19.409338,-99.20311,2240.36,8500.519369150003,-0.0246514,-0.0069795647,14.988211,0.00014319163665197856,-0.0106770815,0.0007956523,-9.896360000218294,-10.10184000021826,1.1300430000000001,-1.1300430000000001
566.5,19.409124,-99.20192,2240.359,8502.018375150003,-0.026772836,-0.004768298,14.99006,0.0004770731345379426,-0.0055895695,0.00105971,-8.519650000014565,-9.204250000014554,1.8334116500000002,-1.8334116500000002
566.6,19.409286,-99.20298,2240.3613,8503.517302550003,-0.023669245,-0.0063669626,14.989274,0.00017489198427956206,-0.009378823,-0.00020253593,-11.109270000119352,-11.360240000119347,-0.56842305,0.56842305
566.7,19.409405,-99.20286,2240.3599,8505.016108450003,-0.024270065,-0.00573097,14.988059,0.00013185365777247833,-0.009790151,0.00069730164,-9.738840000016012,-9.928050000016015,1.0051089999999998,-1.0051089999999998
566.8,19.40924,-99.20338,2240.3613,8506.514895950002,-0.02210233,-0.0076957317,14.987875,-0.00011919163706622766,-0.010937156,-0.0002081903,-11.37290000011933,-11.201860000119325,-0.88500825,0.88500825
566.9,19.409384,-99.20269,2240.3625,8508.013769150002,-0.025319166,-0.006981729,14.988732,0.00036401392120419756,-0.0065181768,0.0009934022,-12.218700000272861,-12.741060000272853,1.2544574,-1.2544574
567.0,19.409483,-99.20293,2240.362,8509.512711050003,-0.023591038,-0.00788164,14.989419,0.00020126828996519706,-0.009836258,-0.0003637901,-11.791960000171002,-12.08078000017099,-0.9640447,0.9640447
567.1,19.409697,-99.20328,2240.3591,8511.011586050005,-0.019864604,-0.0073747225,14.98875,-0.0001918675934643947,-0.009593145,0.0014929944,-9.214380000216806,-8.93905000021681,1.5283855499999999,-1.5283855499999999
567.2,19.409176,-99.20346,2240.357,8512.510332950005,-0.01959106,-0.0060034636,14.987469,-0.00023089895060043344,-0.013266171,-0.00015314386,-7.156200000061858,-6.824860000061847,-0.7154052,0.7154052
567.3,19.409143,-99.20304,2240.359,8514.009099550003,-0.023033723,-0.005767241,14.987666,6.050871072756101e-05,-0.009426306,2.704389e-05,-8.988070000014545,-9.074900000014566,-0.32520955,0.32520955
567.4,19.409117,-99.20319,2240.3604,8515.507950450003,-0.02220805,-0.0074157156,14.988509,8.046689878100321e-05,-0.011407153,-0.00042533633,-10.288430000117899,-10.403900000117858,-1.0299475,1.0299475
567.5,19.409208,-99.20261,2240.3572,8517.006826550003,-0.020717986,-0.004226941,14.988761,-8.991637606429706e-05,-0.00995355,-0.00022975373,-7.235430000011661,-7.106400000011661,-0.5079074,0.5079074
567.6,19.409342,-99.20286,2240.3596,8518.505696850003,-0.022885265,-0.0055625476,14.988703,2.7261324035036547e-05,-0.009939257,0.0005553401,-9.430079999863949,-9.469199999863918,0.7021595,-0.7021595
567.7,19.409351,-99.20272,2240.3599,8520.004712450003,-0.02209284,-0.00588297,14.990156,0.00010285017385335858,-0.009623472,-0.0008465721,-9.709750000016015,-9.857340000015995,-1.6405905,1.6405905
567.8,19.409431,-99.202446,2240.3618,8521.503625950001,-0.022562927,-0.0064161755,14.989135,-1.0529616724344545e-05,-0.007887644,0.0010569085,-11.677930000221181,-11.662820000221188,1.2269288,-1.2269288
567.9,19.40936,-99.20279,2240.3594,8523.002608850002,-0.02189843,-0.0064632134,14.989829,5.9317073101174644e-05,-0.010483087,-0.00057437114,-9.236239999914119,-9.321359999914137,-1.2363753,1.2363753
568.0,19.409271,-99.203026,2240.3572,8524.501451550002,-0.020911545,-0.005119305,14.988427,8.25087107995668e-06,-0.0097615775,0.00075542775,-7.177630000011618,-7.1894700000116245,0.96207745,-0.96207745
568.1,19.409418,-99.20245,2240.3582,8526.000384200002,-0.019776618,-0.006039729,14.9893265,-0.0001999721227699639,-0.009619652,-0.00044430504,-8.253680000215354,-7.966720000215389,-1.2283124,1.2283124
568.2,19.409061,-99.2023,2240.3555,8527.499339400003,-0.021260262,-0.004729976,14.989552,-3.904529614742013e-05,-0.009740894,0.0005902935,-5.484500000211028,-5.428470000211007,0.90811805,-0.90811805
568.3,19.409111,-99.20326,2240.3625,8528.998175000002,-0.022770083,-0.008546954,14.988356,5.3407665454445175e-05,-0.009764533,-0.00028657584,-12.487460000272847,-12.564100000272845,-1.0895451999999999,1.0895451999999999
568.4,19.409449,-99.20292,2240.3628,8530.497154950002,-0.02143212,-0.008231834,14.9897995,-1.2780487804198454e-05,-0.0110377995,-0.0008125992,-12.738779999970177,-12.720439999970154,-1.8558515999999998,1.8558515999999998
568.5,19.409407,-99.20243,2240.359,8531.995975550002,-0.023206504,-0.0052480586,14.988206,3.205574911797423e-05,-0.008751342,0.00018592493,-8.895700000014529,-8.941700000014578,0.004307125,-0.004307125
568.6,19.409264,-99.20318,2240.3625,8533.494889750002,-0.02134978,-0.008062366,14.989142,0.00014746341356526498,-0.008702833,0.0005626576,-12.31952000027286,-12.531130000272867,0.20802056,-0.20802056
568.7,19.409185,-99.20238,2240.3572,8534.993753150002,-0.021143839,-0.0042013805,14.988634,-0.00018080836039902233,-0.009813879,0.00059338077,-7.34896000001163,-7.08950000001164,0.66528165,-0.66528165
568.8,19.409168,-99.20254,2240.36,8536.492620250001,-0.02377554,-0.0065555223,14.988671,0.00011400696814715829,-0.007938534,0.00087923236,-9.88727000021828,-10.050870000218254,1.01724975,-1.01724975
568.9,19.409235,-99.20292,2240.358,8537.991535250001,-0.022195354,-0.007159745,14.98915,0.00020011846422754887,-0.010641111,0.00030358852,-7.836550000265561,-8.123720000265564,0.14358171,-0.14358171
569.0,19.409288,-99.202675,2240.3582,8539.490423350002,-0.019949634,-0.0059071514,14.988881,-0.00010218815295444055,-0.011516973,-0.0005043124,-8.26436000021539,-8.117720000215343,-1.1478441499999998,1.1478441499999998
569.1,19.409313,-99.202446,2240.3599,8540.989208250003,-0.022509143,-0.0061897174,14.987849,6.9045296057539e-05,-0.008545987,0.0005577497,-9.817020000015987,-9.916100000016002,0.42232485,-0.42232485
569.2,19.409271,-99.20232,2240.36,8542.488095600003,-0.023015877,-0.0053069,14.9888735,4.216027872065813e-05,-0.00814805,0.0008796674,-9.886600000218266,-9.947100000218256,1.1868714500000002,-1.1868714500000002
569.3,19.409155,-99.202415,2240.3596,8543.986885100003,-0.023376811,-0.006149305,14.987895,-3.216027873452536e-05,-0.008311749,0.000878078,-9.598749999863912,-9.552599999863958,0.98920265,-0.98920265
569.4,19.409248,-99.202515,2240.3584,8545.485770900003,-0.020891909,-0.0061501674,14.988858,-0.0001299372814986989,-0.011722591,-6.312738e-05,-8.430940000165151,-8.24448000016514,-0.36349940000000003,0.36349940000000003
569.5,19.409058,-99.20239,2240.359,8546.984652100004,-0.020372635,-0.0058530914,14.988812,-0.00021544947401830049,-0.0096045835,-0.00043151082,-9.061250000014525,-8.75208000001453,-1.1808978,1.1808978
569.6,19.40929,-99.202255,2240.3606,8548.483548300004,-0.023727067,-0.0060309493,14.988962,0.00010023693346220915,-0.008412549,0.00020452295,-10.463300000067647,-10.607140000067659,0.03734806,-0.03734806
569.7,19.409508,-99.20256,2240.3604,8549.982534800005,-0.019797346,-0.005250874,14.989865,-8.564459930109233e-06,-0.0104937265,-0.0012629626,-10.358370000117873,-10.346080000117865,-2.3859385,2.3859385
569.8,19.409533,-99.20241,2240.3572,8551.481523600003,-0.018952508,-0.0058629294,14.989888,-0.00011298954655751077,-0.010400084,-0.00090691994,-7.223320000011654,-7.061180000011632,-1.9538820000000001,1.9538820000000001
569.9,19.40907,-99.20197,2240.3596,8552.980495300004,-0.02632655,-0.006322161,14.989717,0.0003765435362108984,-0.007897078,-0.00057597127,-9.243619999863938,-9.783959999863953,-1.03598925,1.03598925
570.0,19.409212,-99.20272,2240.361,8554.479296100004,-0.022544337,-0.00595879,14.988008,8.312891966916638e-05,-0.0085961325,0.0016487315,-10.88195999996725,-11.001249999967285,2.315082,-2.315082
570.1,19.408958,-99.20289,2240.3584,8555.977945500004,-0.02349552,-0.0061565503,14.986494,-5.298257834763784e-05,-0.010446478,0.0005959787,-8.40700000016517,-8.330970000165166,0.65770045,-0.65770045
570.2,19.40929,-99.202095,2240.3574,8557.476924100005,-0.022016853,-0.0054650297,14.989786,8.612543532710715e-05,-0.0096062375,4.059376e-05,-7.309549999961462,-7.4331399999614405,-0.11545860000000001,0.11545860000000001
570.3,19.409197,-99.202255,2240.3586,8558.975752600003,-0.022237295,-0.0045786053,14.988285,-9.65156794394478e-06,-0.009218864,0.00039415318,-8.532980000114947,-8.519130000114956,0.4477758,-0.4477758
570.4,19.409111,-99.20221,2240.358,8560.474488600003,-0.02304082,-0.004814146,14.98736,-6.964459919053776e-05,-0.0088844625,0.0017786908,-8.065670000265584,-7.96573000026558,2.7273522999999997,-2.7273522999999997
570.5,19.409494,-99.202126,2240.3604,8561.973558300004,-0.023302447,-0.006679669,14.990697,0.0001814425067196651,-0.009831255,-0.000827244,-10.26133000011788,-10.521700000117846,-1.46530465,1.46530465
570.6,19.409128,-99.202324,2240.3596,8563.472540000004,-0.024182076,-0.0073285024,14.989817,0.0002697700282989433,-0.008205562,0.00052045373,-9.332879999863962,-9.719999999863944,0.47518397500000004,-0.47518397500000004
570.7,19.409159,-99.20182,2240.3613,8564.971475600005,-0.02480094,-0.0055354116,14.989356,0.00035357489815791376,-0.0076529887,0.00058542547,-11.012070000119309,-11.51945000011932,0.8967957,-0.8967957
570.8,19.409208,-99.202644,2240.3572,8566.470268900004,-0.018353872,-0.0055940715,14.987933,-0.00033576305358448856,-0.013353428,-0.00078646705,-7.375320000011641,-6.893500000011613,-1.6705105,1.6705105
570.9,19.409388,-99.20244,2240.3606,8567.969147500004,-0.02411842,-0.006023119,14.988786,0.0002643066140544125,-0.009525715,0.0007769823,-10.35076000006768,-10.730040000067675,1.0846395500000001,-1.0846395500000001
571.0,19.409159,-99.201775,2240.36,8569.468088100004,-0.025891846,-0.005676775,14.989406,0.00028958187343854514,-0.006926514,7.251547e-05,-9.680820000218262,-10.096370000218258,0.00694578,-0.00694578
571.1,19.409132,-99.20173,2240.3604,8570.967137000005,-0.025565462,-0.007746447,14.990489,0.0003310661899951021,-0.007316922,0.00013365268,-10.143620000117892,-10.618700000117883,-0.12442519999999999,0.12442519999999999
571.2,19.409658,-99.202354,2240.3638,8572.466118100005,-0.024401555,-0.008886186,14.989811,0.00022204877683839567,-0.00790551,0.0005716167,-13.579900000173893,-13.89854000017391,0.29932125,-0.29932125
571.3,19.409487,-99.20252,2240.361,8573.965004200003,-0.02012271,-0.0071115126,14.988861,-0.00017961672280705882,-0.010168046,0.00011023707,-11.017699999967249,-10.759949999967262,-0.32736038,0.32736038
571.4,19.409594,-99.20186,2240.359,8575.463974800003,-0.022013891,-0.0035564315,14.989706,0.0002131358852743491,-0.0087420605,-0.00014654172,-8.818570000014574,-9.124420000014538,-0.25461457,0.25461457
571.5,19.40933,-99.20253,2240.362,8576.962998000003,-0.020962894,-0.007701084,14.990232,0.00013015330936957947,-0.0096726455,-0.0006184512,-11.871370000170998,-12.058140000170965,-1.5730958000000002,1.5730958000000002
571.6,19.409288,-99.20288,2240.3613,8578.461960500003,-0.021260377,-0.00864903,14.989625,0.00022902438623961444,-0.00977594,0.0003635183,-11.132150000119339,-11.46080000011932,-0.047641875,0.047641875
571.7,19.409145,-99.20244,2240.3625,8579.960666400002,-0.02734396,-0.0077784904,14.987059,0.00014105923251390466,-0.006422896,0.0030799233,-12.297120000272855,-12.499540000272873,4.381817,-4.381817
571.8,19.40947,-99.20206,2240.36,8581.4596605,-0.021820309,-0.005160318,14.989941,0.0001745993013616565,-0.009848679,-0.00022439423,-9.798400000218294,-10.04895000021827,-0.47698935,0.47698935
571.9,19.409435,-99.2025,2240.3591,8582.958509600001,-0.020448424,-0.0052937246,14.988491,3.4940766536302695e-05,-0.009951977,0.00028649543,-9.03558000021684,-9.085720000216838,0.148763065,-0.148763065
572.0,19.40934,-99.202,2240.3596,8584.4574711,-0.021859586,-0.0065725558,14.989615,0.00016921254193898888,-0.008585829,-0.00022210483,-9.440879999863967,-9.683699999863961,-0.80063695,0.80063695
572.1,19.409521,-99.20219,2240.3604,8585.956510700002,-0.020908711,-0.0069245,14.990396,6.788850163786407e-05,-0.011551862,-0.0010172006,-10.307780000117873,-10.405200000117873,-1.9260817000000001,1.9260817000000001
572.2,19.409063,-99.20184,2240.3557,8587.455454400002,-0.019699043,-0.005395262,14.989437,-0.00017222299481292565,-0.010294541,-0.00087018823,-5.7557000001608,-5.508560000160799,-1.7415994000000001,1.7415994000000001
572.3,19.40919,-99.20182,2240.3591,8588.9543305,-0.023246901,-0.0069072554,14.988761,-1.9721254355495043e-06,-0.009672448,0.00045403972,-9.001760000216848,-8.99893000021683,0.44348123,-0.44348123
572.4,19.409492,-99.20258,2240.361,8590.4532027,-0.01867474,-0.0055867624,14.988722,-0.00017372822124872678,-0.010523064,0.0005949415,-11.040099999967254,-10.790799999967248,0.4399918,-0.4399918
572.5,19.408957,-99.20219,2240.355,8591.9520094,-0.021671537,-0.0047575124,14.988067,-4.60139372497239e-05,-0.01137379,-0.000108098524,-5.069600000109119,-5.003570000109164,-0.26602185,0.26602185
572.6,19.408897,-99.20176,2240.3604,8593.4509021,-0.023385882,-0.0062324274,14.988927,4.302439021734533e-05,-0.009610826,-0.00048987917,-10.254060000117875,-10.31580000011786,-1.03713385,1.03713385
572.7,19.409176,-99.20179,2240.3604,8594.9499007,-0.023164248,-0.0066969567,14.989986,0.0001595400683327945,-0.008735076,0.00036167592,-10.192880000117896,-10.421820000117862,0.379936565,-0.379936565
572.8,19.409685,-99.20186,2240.3574,8596.448729099999,-0.019410698,-0.005373391,14.988284,-0.0003424111364437316,-0.011079385,5.822281e-05,-7.578219999961448,-7.086859999961462,-0.36855765,0.36855765
572.9,19.409077,-99.20202,2240.3606,8597.947638599999,-0.022758687,-0.0065695876,14.989095,9.777003484002832e-06,-0.008661364,0.00014839691,-10.551420000067651,-10.565450000067642,-0.2057934,0.2057934
573.0,19.409237,-99.20111,2240.3562,8599.4467312,-0.02217151,-0.0045867516,14.990926,7.995818798289934e-05,-0.009248225,-0.000381129,-6.1248400002626795,-6.239580000262663,-0.63045095,0.63045095
573.1,19.409203,-99.20246,2240.3604,8600.9455242,-0.020311022,-0.006386631,14.98793,-0.0001691567928116867,-0.010793388,0.0006603321,-10.478460000117877,-10.235720000117851,0.60543535,-0.60543535
573.2,19.409052,-99.20138,2240.3574,8602.4444753,-0.024433918,-0.0060388353,14.989511,0.00015127526017007112,-0.009076786,-5.616557e-05,-7.199769999961461,-7.416849999961414,-0.21555305,0.21555305
573.3,19.409279,-99.20229,2240.361,8603.943486999999,-0.022297552,-0.0077886395,14.990117,0.0001473588839507983,-0.009348211,-8.731585e-05,-10.876919999967242,-11.08837999996723,-0.6810563,0.6810563
573.4,19.409395,-99.20176,2240.36,8605.442457099998,-0.022980927,-0.0051741633,14.989701,0.00033496862858671533,-0.00689754,0.0008740259,-9.742280000218273,-10.22296000021828,1.22220325,-1.22220325
573.5,19.409122,-99.20192,2240.3591,8606.9413058,-0.021425692,-0.005088426,14.988487,-0.00011645296114604215,-0.0096649695,-0.00027568266,-9.135550000216824,-8.968440000216845,-0.74582315,0.74582315
573.6,19.40937,-99.20168,2240.3604,8608.440322499999,-0.022591216,-0.0066603804,14.990167,0.0002335052222369064,-0.008213944,-2.7482602e-05,-10.165320000117845,-10.50040000011785,-0.3789204,0.3789204
573.7,19.40908,-99.20185,2240.3586,8609.9391862,-0.023715133,-0.0054115346,14.988637,0.00022630661634564803,-0.0077761426,0.0010474615,-8.377700000114942,-8.702450000114936,1.5330777,-1.5330777
573.8,19.409359,-99.20184,2240.3618,8611.438020699998,-0.02479084,-0.0062169572,14.988345,0.00016600696711616638,-0.007029446,0.0011060912,-11.582350000221197,-11.82057000022121,1.384365,-1.384365
573.9,19.409288,-99.20211,2240.36,8612.936812699998,-0.022088042,-0.005702776,14.98792,-3.6599303119557564e-05,-0.009321167,0.0005260286,-9.980800000218267,-9.928280000218251,0.43880628,-0.43880628
574.0,19.409462,-99.20141,2240.3608,8614.435731799998,-0.025023287,-0.0051835626,14.989191,0.00026190940167680033,-0.006780876,0.0006221199,-10.482160000017473,-10.858000000017455,0.8132839999999999,-0.8132839999999999
574.1,19.408947,-99.201294,2240.3606,8615.934679999998,-0.024333905,-0.0064607845,14.989482,0.00016885714125226578,-0.008094562,-0.0003272842,-10.420530000067686,-10.66284000006766,-0.8087996,0.8087996
574.2,19.4093,-99.2018,2240.3594,8617.433581,-0.022526288,-0.006204785,14.98901,5.802787449930817e-05,-0.0081954,0.0006774889,-9.29092999991417,-9.37419999991414,0.62648835,-0.62648835
574.3,19.40951,-99.20177,2240.3635,8618.932561199998,-0.025171997,-0.0074001467,14.989802,0.00032808361192186226,-0.00736561,0.00027521653,-13.198360000021808,-13.669160000021805,-0.057754918,0.057754918
574.4,19.409332,-99.20201,2240.3582,8620.431519899998,-0.020848293,-0.0066256667,14.989587,-5.393728222952931e-06,-0.011329098,-0.0003118002,-8.213640000215378,-8.205900000215365,-0.94318175,0.94318175
574.5,19.40917,-99.20138,2240.3572,8621.930510299997,-0.021534203,-0.0053444426,14.989904,7.657142842176075e-05,-0.008336666,0.00043347076,-7.109100000011665,-7.218980000011641,0.46282823500000003,-0.46282823500000003
574.6,19.409407,-99.20102,2240.3599,8623.429598299997,-0.025001336,-0.007454825,14.99088,0.00021272473546725412,-0.008153807,0.00019684588,-9.610540000015988,-9.91580000001602,-0.09334424,0.09334424
574.7,19.409409,-99.201836,2240.3616,8624.928505399997,-0.02431527,-0.006739582,14.989071,0.0002609407606280074,-0.007308528,0.0012321073,-11.402520000271409,-11.776970000271376,1.51130815,-1.51130815
574.8,19.409203,-99.20252,2240.3577,8626.427259699996,-0.016849738,-0.0040408364,14.987543,-6.956097549757617e-05,-0.012590073,0.00070352777,-7.787280000113526,-7.687460000113504,0.89548335,-0.89548335
574.9,19.408983,-99.20134,2240.3591,8627.926068199997,-0.023998808,-0.0057756887,14.988085,-2.933101044453184e-05,-0.007375791,0.0009268454,-9.002040000216823,-8.95995000021685,1.1480844000000001,-1.1480844000000001
575.0,19.409138,-99.20149,2240.3574,8629.425052199997,-0.020931005,-0.005579407,14.98984,-4.271777003447638e-06,-0.008881553,2.3907628e-06,-7.287899999961439,-7.281769999961455,-0.32416895,0.32416895
575.1,19.409,-99.20137,2240.3599,8630.923913899996,-0.02400951,-0.005893561,14.988617,8.974912867887369e-05,-0.007949633,-0.0003209027,-9.748540000016021,-9.877330000016002,-0.8779992999999999,0.8779992999999999
575.2,19.40928,-99.20181,2240.3596,8632.422873799997,-0.021132626,-0.006221996,14.989599,4.5121951188892113e-05,-0.008906904,-0.000111305926,-9.535399999863955,-9.600149999863959,-0.65351495,0.65351495
575.3,19.409351,-99.20158,2240.3594,8633.921899599995,-0.019239496,-0.005926296,14.990258,-2.5435540064193808e-05,-0.010082508,-0.00061462313,-9.364999999914119,-9.32849999991413,-1.3579733,1.3579733
575.4,19.4091,-99.20139,2240.3567,8635.420717299994,-0.021414068,-0.004070641,14.988177,-9.494076626525589e-05,-0.008692802,-0.0007301327,-6.713279999909787,-6.5770399999098,-1.41935365,1.41935365
575.5,19.409103,-99.2018,2240.3628,8636.919422299994,-0.025730241,-0.0080907885,14.98705,5.140766545991813e-05,-0.0076395534,0.0017326829,-12.722029999970175,-12.795799999970143,2.1582781499999997,-2.1582781499999997
575.6,19.40916,-99.20107,2240.3567,8638.418525999994,-0.018447082,-0.005309549,14.991037,-0.00010029268259058625,-0.010227276,-0.0012873337,-6.770619999909798,-6.626699999909761,-2.3613575,2.3613575
575.7,19.409157,-99.201675,2240.3596,8639.917507699995,-0.021356354,-0.0073321695,14.989817,8.518466878348526e-05,-0.008175785,-3.9535546e-05,-9.55955999986395,-9.681799999863927,-0.56072585,0.56072585
575.8,19.409384,-99.20126,2240.3591,8641.416362199992,-0.02060556,-0.0044464143,14.988545,-6.996515668024789e-05,-0.008834596,0.00085665,-9.107140000216816,-9.006740000216837,1.12121015,-1.12121015
575.9,19.40913,-99.20076,2240.3613,8642.915256699993,-0.024141755,-0.005833774,14.988945,6.74425086085245e-05,-0.0068861116,0.0005420403,-11.20710000011934,-11.303880000119307,0.44532775,-0.44532775
576.0,19.409483,-99.20111,2240.361,8644.414126799993,-0.023286514,-0.0051767314,14.988701,2.720557490617995e-05,-0.007560939,0.00038326834,-10.884639999967249,-10.923679999967248,0.25671827999999997,-0.25671827999999997
