Y_pos_m,ajuste_izquierdo_mm,ajuste_derecho_mm
394.75690856834314,1253705.436049393,932182.0657862787
436.59904350745404,1117404.117959844,1068261.4337297417
465.27650790687716,902330.1037727946,1232984.0243029853
479.9111264228737,875813.2301663524,1237163.9315322815
487.8140192010688,869942.2007942331,1199421.6406743997
477.8323550743109,901418.0262439812,1244754.9932195777
450.9438018789029,914157.5423396251,1299106.0479579745
402.2852141058952,926749.4127377755,1260538.731655526
460.0536370780242,961665.1692415265,1149718.4040468358
575.8089648743312,1080247.1396891098,955191.7562751868
631.2083410646754,1086483.382051455,818150.7860889815
549.4388167395042,1003164.6597648757,1003270.1358346966
467.04806336560335,918348.1291092809,1192111.3171455709
475.6102536339647,899919.7326365396,1264464.0885451655
523.6629271457012,849603.284196527,1212422.9907552425
547.2236713933471,838503.4899766461,1174080.751196045
486.2113723019639,882439.9564033413,1233396.2900005032
413.46800937898473,918537.0833671744,1244678.7779998805
404.4807988122743,906917.2975129379,1269952.5128460925
424.7380745105218,942028.1948878894,1282541.5407144316
433.7202603864304,896704.0814289752,1284201.8556885899
430.1092301439103,920106.7861239022,1234840.6793531175
426.6811139406285,922014.0364184192,1261214.0032467132
443.429810207426,899338.4660102715,1240480.428590487
482.9770462407172,878268.1124331156,1219008.0083806815
497.76741365910533,842803.5501359185,1216451.8337815737
442.7984025639383,869494.3330687939,1271488.5245802498
389.3513690804896,917763.0845368971,1293915.6626934558
404.76525149696806,947142.9682008378,1295814.4761501513
449.7506389585473,872033.0108084297,1241516.9576312425
471.1738256677886,910053.4156741308,1243370.2853651154
411.7886893008562,926672.6845245236,1281032.8285239437
359.3325104073864,923895.4845695025,1286166.1616288815
367.931736090247,879347.4577471173,1370392.3603840917
411.9039904755142,907530.1566884309,1299940.351072513
447.95470510351373,923036.6267715214,1237085.5329972133
482.1429751718341,1052880.9254995491,1034430.8389238582
513.7092880063306,1164313.007468043,920273.7970190198
481.7619330134279,1231613.5999149692,878852.0115346832
426.1631898404878,1277580.7777231706,869832.6330987368
386.82392126576656,1280819.968492451,937481.4797668622
413.2805043468044,1302082.493574449,922934.7832642661
420.77718329875853,1319236.760581424,917955.7927818457
429.7036252682805,1249110.0573479696,928735.5406989884
407.95909685486157,1302934.2237878058,936600.1866964726
405.6864206436978,1276440.2137269138,939661.3253075819
419.31952135009044,1084017.9697092688,1088584.0391836779
446.47748041722474,973507.2800066,1206869.2444916328
462.33257726980503,908545.1217950096,1254845.0653552122
478.98730398008985,865373.6791606646,1237869.736258078
493.9065895760143,852316.6081663613,1257242.9476783876
496.7545140372597,872507.2673055389,1242916.4043088807
482.7842362204793,894525.2572472349,1246028.0928412722
499.68908109505674,848900.7999308276,1222981.6223986342
518.6772402842846,849534.3956430256,1213042.8878708077
518.7516955185804,892270.9335350941,1159095.4237957962
514.5290118337464,1007355.13450806,1053658.0543372838
501.3072645649478,1187318.05535872,911165.4986104121
511.0198630244829,1197628.7728752797,856450.3469204805
509.25729879317737,1204949.7642078171,894610.6435895698
523.0224100977767,1186580.2359703074,896366.5228340279
481.6148279505691,1114905.716253454,1035612.0638828945
449.64040833146464,920109.574155633,1235100.2534595062
453.80623333764174,1022723.0255006558,1181441.5183877996
465.2643618683978,1124757.986242325,1047487.5114090429
472.21926996050735,1204511.1692629284,914229.5778243435
445.57426801132743,1075030.339368112,1084287.4957998227
430.1155056970858,939558.0961822342,1251104.3684430378
439.7582360484579,914172.2330111118,1283121.5007274575
447.962084744328,904192.0538069933,1298315.1824668762
469.78377481190694,899798.977467098,1235070.9381706056
541.2364135949008,838818.4198386539,1151611.5673020207
604.1391852441448,821367.4215427311,1156923.096336787
557.8489226551886,835628.0695632033,1189657.1157075358
453.2451873854169,895281.8942653417,1286155.4216688552
363.83927300187946,916456.4217686488,1322626.4916434735
378.0067525384129,909884.2959437356,1272226.7070485197
400.6525819645922,927275.4047158825,1257845.7906574418
421.23472234646476,998086.0088941057,1138986.4195717613
464.97620608365656,1158555.080852147,1024012.8063146572
489.4286197840892,1169068.935000608,886845.55971238
475.19709032301864,1091775.495239212,1049325.4997935644
463.8356632071385,885391.9955233835,1209824.5414059886
456.58937746223063,956042.5710377869,1169422.5992487995
458.72910220561124,1118577.6269249453,1017836.5452652297
460.76364660225516,1252650.4671921905,927130.5851270288
506.76909231925555,1007300.6518205574,990004.4079373
544.819924411792,908042.7938595655,1124347.0230219008
565.9943015282904,908178.7180008285,1076516.9220440304
585.4420743955939,1050496.6455992071,940055.6806772246
582.7242935670654,1200170.893388932,808613.0849180924
504.047270130634,1190392.7843731947,846956.9769603258
431.42992578509774,1324120.015921911,877620.3443165813
449.42630798767414,1156173.3718501467,1035119.7976711431
466.7066690237262,985702.2008319536,1127294.863886569
471.38408017355755,904185.0927040438,1233374.8837081823
473.5208907533141,1037121.2251026612,1060088.918356802
463.0833797957304,1191591.8806363204,903258.1609930727
473.7405672212739,1101339.373618259,980071.932689641
496.95459798979334,990207.1812757268,1076851.0737288499
529.42357224559,892369.5184926272,1187349.067410433
494.31556097257186,1016110.75184766,1001415.618946924
486.43788451010994,1177283.3774141269,925407.6695512298
461.13007262291546,1172233.1672365991,951650.1572230692
456.0914722761189,1026982.4228371097,1134098.59748341
456.3080968163672,892266.4782485774,1269593.9117990688
460.59609592521826,887766.6434807659,1237317.895321366
479.1136505643712,888019.3522959636,1238762.550313361
461.15522423955974,889316.5169698836,1216686.646875962
413.00724564906045,890464.767062631,1260107.8422313577
407.0740649810855,934921.6443535503,1312589.9590166998
491.2656760129168,841750.5628963999,1271874.1559122743
569.471601469912,813478.9001854104,1176095.9365388658
555.4261027310245,848648.1294175021,1176007.5594895615
504.17374740576577,865653.7588579283,1232729.0443076931
469.12475726726905,903193.7382795998,1230006.6913252326
483.51380566757064,858327.9520464281,1222109.7448880887
508.10110152885875,877194.831557359,1218698.2390885614
509.38575973274635,963119.5507121729,1150569.6843086707
504.6667347686341,1109057.4667322473,1028713.687650274
497.5359245535551,1198154.5322315262,943878.1740401973
492.20664359425933,1053732.9335047198,1049688.105586867
481.9049870146134,936577.9396578039,1208591.6901533455
491.53916784097356,837388.0206567803,1236778.9775005062
503.0146275732665,829772.2112466398,1175372.3619608707
523.5838172830626,879524.6602237709,1173309.3260062619
479.6675279655583,1027593.9832759856,1035928.0684260061
444.36469042390684,1228873.6269148886,926327.6364474423
438.63158144975534,1165668.660047804,988514.9223083844
458.6896600957489,1007407.200191467,1120056.6706480286
461.3377265575117,905767.3889840137,1276194.9677633746
448.43894363844606,926442.5062241,1265424.793627947
447.19031659317733,894227.7032519699,1220608.261051636
434.2635600714861,890581.1546428784,1244527.300156417
409.988198484325,945211.2361741198,1256016.2909281552
400.8091216766761,943797.4786372824,1301291.0119934801
457.0294621420353,875663.8117315283,1236924.6920277816
508.42439991029306,864332.7268451647,1222649.0780714408
528.865809787436,976698.5787683249,1161898.6065170655
523.9068540236708,1079657.4275845862,971198.3539146272
536.6914446600865,1185179.138675969,856225.8570374701
520.5956250318261,1224887.2107973767,831234.8029929646
534.0533615268835,1196936.5274282775,844132.0466782979
537.1694107400307,1180067.888045349,835639.6556769251
557.1988284512239,1205096.9769914798,832658.1146491182
564.7929453121804,1146506.039597356,841027.1313200585
537.2562918552746,998024.0414029909,1044223.1238410184
500.0573519978618,907074.2423125057,1181270.5429370473
519.730153241749,936120.9155305364,1111934.9496673795
569.0255055940314,1045590.3460282796,948743.726168262
595.8608145430009,1159220.7007732769,821093.2131848952
540.6332038580675,1172325.9545007953,847928.130884131
504.5199569619682,1216017.3160964057,886356.9335422962
522.5639468857011,1184500.0850615585,869566.0070669699
596.9321011154466,1129695.3691039842,845024.9122490515
637.9209915031237,1132436.9377752915,784643.9583944809
559.0548839354523,1172375.7926531935,842315.6625114789
467.234967219358,1249068.3455412467,883705.3976758011
443.1277946271894,1187942.99394847,897946.2932732485
472.617542057557,1245707.0008392353,858356.189506564
511.13644391870366,1185100.507852138,912460.0057294538
504.0475570994102,1030352.9712531054,1041248.3093358033
513.7605799411842,924509.8087270183,1174609.8842608847
486.5376835854603,894960.4404277202,1245019.4433817246
446.39879616041003,851477.8364544453,1207711.3750387398
421.7990794810086,945500.047414881,1212474.863826355
427.2590464363278,1082454.782142943,1154512.1968982955
430.9173617055085,1208306.125069955,933607.91064543
432.20963034179346,1183408.9143616278,1022564.0844276653
419.5126622546308,1046637.1251050051,1196170.8008024371
414.20598320570264,931470.0637260536,1266737.6765196295
398.1731188851165,1057270.9374187351,1118182.2611372247
392.93278679727433,1250187.9975262505,939382.1675266804
407.72880139043707,1210546.882445462,988733.4262382472
440.38801873908017,1016414.6471290335,1159057.0792359503
470.0798051885051,884237.8387639385,1204174.2729515126
478.6257700759125,1067113.5984316345,1058405.212921438
480.9595347449626,1168039.3499138213,926116.8031457544
518.7824277155767,1153829.9218070088,929623.3354625392
590.719694633322,951132.8912516928,1077094.9206276084
621.2334722909006,803838.100845424,1132330.382423161
559.7636557202079,818298.3008873046,1201402.6954782603
474.72360661957856,855436.2052247616,1248002.7440845652
445.37563569390056,925384.140026654,1239040.6794921053
418.7503356509788,907334.0252410591,1279355.1551788268
402.5225540210582,918973.0196181369,1287918.5048385912
460.2355524758534,1057226.5768144366,1092608.6786638265
506.97835541429464,1216498.1479074734,946989.5416939164
511.1897483125345,1262925.7235520827,877648.1907738391
508.76298347299235,1232173.5450321122,856963.8816508368
520.7393368056173,1197920.2186644305,875371.1929099147
464.5337127022773,1070413.370071706,1050124.0607340944
430.8388300632608,974419.6178744677,1245341.6177117175
422.35634576387787,945488.2451469206,1252827.6963811752
421.7587530911562,886576.463732618,1274298.1828747273
413.07069093414407,890390.1719074786,1275363.3370264354
406.7906574625386,906449.6097992074,1323335.9197919017
397.1525267040237,896503.1247893492,1320859.900769541
413.4445938962633,939000.1274898924,1290368.7915943621
426.81865750453744,919384.4871132288,1308975.6138881117
425.1949158004121,911317.73611776,1239016.47577241
398.25789892591615,921260.6329209573,1249084.0518372792
386.6526299765748,919430.4166692651,1284695.9107194012
419.18207932823543,998750.6356097441,1174722.5806635213
471.5954848314706,1090477.1224571115,1010037.548503168
524.1964657129997,1239118.9038682024,860339.9642341769
481.71487628735974,1218107.699903965,872072.5203733152
446.9999501439865,1257315.3902841501,936688.7319372037
444.42487980151435,1243330.5603201694,891413.666031708
479.40053140140077,1267745.9011363029,911542.2138651246
481.3729640259214,1200362.2860954842,906307.6126996346
441.227924904739,1095020.6090664258,1055384.6212389509
394.6984129979816,951686.1680983132,1185140.8478049098
401.7410829201454,1011487.8289000803,1195654.1947700086
430.50977271818005,1142607.3879384648,1015534.7079732476
439.3043156968429,1225895.605505172,950419.3721329052
406.24748718928777,1146169.945628149,1098934.3495874768
370.25768818323155,1013322.3909646913,1268032.13394966
406.87378309760476,928843.2177770045,1264155.1766807719
452.64595615547,883320.627194579,1241346.6829766794
527.5128896681005,835219.9016136135,1197032.4854380419
510.7772484207009,863492.086947448,1225799.0740597046
512.979014999893,877435.9716379821,1167029.1224998005
497.7484590977829,866310.3556457437,1218564.1749905641
490.82234993309794,858891.415122365,1216382.6143327001
472.8521677764099,891682.6812247642,1217811.8613459705
445.846262546488,889925.504547499,1256097.4148083942
431.2111000532154,916768.0374470933,1205324.5697626714
416.8746427991997,894898.8041221432,1266385.351017819
447.6054182816817,912625.1260392942,1273683.6332250251
447.7846877344751,870964.7155767854,1247294.797920222
467.16817187229304,1012207.5172704549,1075923.3427542795
479.5758197261804,1225102.8943629134,881308.3364975897
480.2781998339546,1159767.6988760482,968946.1776651107
450.18786240022825,985574.8914207736,1145682.7428204678
435.7352064411093,922214.9791998703,1261900.988636548
488.74490797812206,1009531.6042598301,1096950.7911680765
537.4200531776319,1180905.86903825,946403.2827994449
541.7363646476275,1180782.4362015857,839859.7672448676
548.6072987727291,1192143.3572584225,828563.2043010158
534.1178563349894,1210841.4013335363,850451.7177370164
500.37376258017565,1214196.630820633,883747.4818205127
469.1714365560813,1237151.8880136337,894114.6324073813
463.5303713558907,1193718.2797800913,892192.6872686374
474.47903618736495,1290787.9922484718,859788.3962183882
498.97039972452075,1240040.330391867,896068.8286064997
485.0875985155317,1098397.3272716703,1072661.0102222608
471.9489205806091,964459.0740231747,1149757.5098223742
484.9931975692178,981023.5416108016,1128834.2706530087
521.3814006485734,1076841.2357830761,989718.6080912051
534.0682548997227,1140965.1371831081,848269.8014871057
525.5537406613813,1034473.5119801963,1006310.4297710292
509.42794140169747,936394.6647613482,1145993.3267602988
499.6130935610886,885602.3807640004,1222459.3719787027
500.2811517412337,851950.2727959057,1195730.8431376885
485.6727815416253,866693.1407644531,1217506.583160271
506.19556808868595,1020193.8680884928,1031605.6765381497
514.3275704331344,1153615.8081552493,924330.4939911946
485.0294784655851,1255803.7512484358,880408.2034321161
431.3486166347554,1225240.069580626,908789.4076695266
384.9060020351248,1292630.3536644573,943639.5845677995
402.8437954902259,1172121.987149799,1075602.5500011249
420.1597941897544,995954.6907601764,1221880.0405332637
448.29973873403634,922370.3908667997,1262883.4815904698
494.29124267035036,887744.1632935423,1243386.4690997042
528.0499325201054,872542.461890714,1177774.1470264369
502.0480237827518,999144.7170511241,1054638.5341564047
476.74674600277314,1188511.0477089523,955830.3346260622
470.0867238239329,1198161.3614782142,874180.604522651
483.74157000557597,1206228.2718200905,853872.7632952277
488.3111057740094,1190933.5416071105,887566.8832054252
507.64604052292594,1068833.645427216,1017472.2074700186
506.3964823225487,931665.5628838898,1180179.7177460098
491.58327251816996,993243.3586883954,1170562.170238153
454.63913136560745,1105028.0381063574,1029753.6818371314
425.88439079664937,1236844.360205209,913701.158393744
434.573804571725,1235128.873463923,898241.9838928996
450.8838421776432,1233250.1940369057,893977.119776806
434.466324478636,1281774.1441910623,904922.8824433822
392.7703533962363,1328003.672757615,887505.5241264169
372.64694885842704,1293740.621051402,942224.614131103
394.9997655064572,1123221.20842655,1079647.222526462
442.4196610592172,967387.7303250222,1185803.369845129
483.6188950091056,878423.3990663049,1225756.8811698062
530.4924970510579,876636.0785088503,1201064.7180739625
568.0067214552408,800717.4303006186,1169435.517698969
507.79878958319415,877246.2963427305,1170928.353120964
445.40075099783866,902943.3896988785,1304295.5077392976
442.111484352425,917356.3593812394,1219547.6106761748
454.11386842237465,867359.3491737986,1270157.0223844466
475.1954739051717,874190.6515632278,1250286.2330463645
471.4440023486326,863282.7308308498,1228236.2574423344
456.8143465839104,887060.5333887428,1285889.1496483064
482.84098431152984,977462.2486609371,1127692.4671811478
524.9077680716771,1085836.5674906103,1006836.6992955927
570.4654112171266,1167151.021625722,843759.7586394933
536.0377312288255,1031115.5815547726,1025747.177548241
496.3873426084801,934495.5075107979,1176645.913031439
474.14880818826305,871213.3230091362,1223213.205842389
459.72282282209744,862673.6019688812,1231923.9241106636
446.9472930721434,883125.4567907384,1229888.5556266408
468.599815494534,915925.1540672077,1223463.6494956359
496.43973054714445,863214.5511685348,1235342.63341827
476.5545025035866,889441.8003143364,1184902.6667719127
452.660738974117,930386.4294635028,1248397.8735481275
415.33617165644307,933683.9207339459,1315300.070374476
421.90913700976705,1058941.3140249832,1174596.4574293613
432.1167716223373,1249526.6286420121,956217.9518548291
411.5387334168672,1265200.5534000222,906374.1574432815
368.666707254268,1278184.6148940346,919261.5534650227
344.3346120393944,1323335.8680948324,951715.2987169983
441.6370405816152,1124429.0313881745,1073893.0061694747
531.1536795498729,891601.5276239257,1136417.9311351457
532.8365564094743,871348.4442466219,1183990.0979045432
476.88761377460565,879931.8890669621,1248268.1858532107
416.1364576649116,922445.6049231534,1287649.2348161028
434.076234880638,934560.2091763539,1247393.5665884644
430.21042418049376,885370.9109195623,1269115.2419121948
471.33263562476236,874521.573616747,1236435.542649247
520.5139981453048,862069.9196619638,1236746.3802314089
557.6616569710578,847068.8771910358,1170821.0402774767
545.4939617406798,826099.3559193293,1161267.956076909
516.9045229048508,845414.1666147548,1193293.9437988868
510.9946252576964,873003.3252529931,1161959.446511878
503.8698477183451,846173.8149255092,1207429.2935478354
499.6713990770812,891950.9544400059,1244023.584073418
464.14419300057875,878879.836090278,1260910.4231442367
428.66745782948783,899266.9365235947,1281843.4254187976
454.24251387390575,989895.0731484179,1201983.2051034586
518.3687732988133,1078542.9184464922,965757.9747527753
570.9947653618948,1189310.3842959644,844807.9344632707
544.2407367102168,1147279.1901326014,840898.8360255191
527.7505944197317,1210980.2807451976,879702.6294582202
478.3212802951378,1160411.285893798,974668.3030500745
409.0257361561662,1024886.89067768,1200285.3528022815
368.3930466065524,944204.9793754958,1328509.407873075
378.61414871480275,947609.8771295119,1351233.142471044
402.84765599171016,923887.1699898068,1301675.8230163904
438.3848981844171,920189.8629324965,1267014.6962406856
465.84455071318865,898489.6665852945,1305628.6774690237
497.2790040425986,898597.2543604344,1204103.762851021
474.73784595600983,1042729.2177860634,1056510.1081270352
461.789947700491,1214842.522498745,928345.1126168976
461.7957826287805,1162874.8850478947,973870.3679447641
465.69857482127134,1009087.7048908942,1120305.1821236033
459.29076056137603,903779.9589487687,1223709.1191435275
442.22999216270654,1080032.8398866835,1103979.471028854
408.5341681431331,1199124.4810622635,996632.5695111081
394.4745851167323,1199710.601399921,1008034.7683098101
400.3945714104174,1034532.3456487135,1150360.3081911218
401.8954531026894,961946.9414719295,1286091.9057176479
406.05607448928464,1060756.6667281247,1133148.3797996065
394.90927758057586,1227515.7878640124,966695.944081059
420.03641549379125,1293852.5106722882,930053.2621581878
442.08749330154143,1244019.083978504,932418.7648860302
458.5835269399853,1246180.110417713,925068.2403864103
422.77173966389523,1130229.45336215,1102856.060017221
382.66884700108807,997687.0622604799,1269076.7983676635
395.89744550711544,1017501.3854904246,1212374.0652572447
414.73457610957433,1110939.9317784857,1014805.2746273666
439.41513907353254,1306606.6203334846,942495.5881042229
473.8613220105709,1258122.9621810701,899260.3852412816
491.45949099726533,1214651.665819673,845635.3091370913
486.79596919418185,1150113.7287374611,968023.2617150537
446.0898995974898,1031424.8069244071,1162323.2948744444
410.0083412769193,929931.1853804698,1291761.4045651115
439.9492164903385,897498.8519801967,1295558.0847117843
463.1630780310389,915643.778421217,1271587.3154669038
474.82996807543077,862460.4115912702,1218333.7157181848
464.3183886050264,900132.7617611223,1276984.1037650506
456.88508445642753,910715.1383358722,1242007.417494895
438.7720790623079,915051.3279746163,1283029.6492282741
415.1727706064119,890389.7104829503,1291586.6490464828
413.67047405998306,904674.7486888772,1268132.6695011924
417.40571241600367,895921.049782684,1289500.262018402
414.8597163955624,930719.8616934719,1298890.164404943
450.59242706857503,890040.5605153941,1251383.843187005
483.681841485898,879818.2297915528,1234253.6011930734
484.19622802754014,862747.4556726012,1245867.3225087312
503.66520794940476,889890.4428803974,1229096.7583433497
505.3211365326238,849417.4424963855,1261329.0198884679
528.3690299260768,845269.9373949917,1187317.0158737535
543.0114921739824,851696.485482849,1177066.815321778
532.7049462415474,836729.1062671625,1138847.803057566
500.5272124074314,861271.4087594553,1204963.6175076866
482.2718228634369,875859.556383112,1236153.196947726
486.1070088119331,872034.0333989451,1222882.5398502825
485.819636112776,894812.4093584882,1176517.4959387847
497.2845919874751,890497.5502030719,1215517.9243170253
486.5462558720498,871802.5158550177,1208329.0480940454
470.8873560749087,883680.999896721,1223384.9023103898
465.38418007023796,897338.9286781535,1204501.644501753
464.02970933801055,877454.8564055611,1247473.4394583963
465.7347338440994,877571.920679323,1195865.7730395056
456.3816717132723,854691.0314879805,1238719.2784073034
449.99970456209286,908499.7332053266,1226411.1549860807
467.5372182911985,899722.8515317176,1220519.029370006
494.5443127440274,892474.7920895717,1225803.7828187193
507.06297541548764,959304.7031175437,1122882.3667413788
517.3856467353668,1124428.849147161,993876.2481233315
520.3724774908421,1185111.2931794403,865592.1592312705
484.08950402296296,1230552.666405545,864815.2093090994
447.8685541339073,1266090.4915723002,894978.8255171196
474.0250584156473,1156367.5570871613,941655.5776445272
518.2643951300511,968053.574224478,1067740.1356210222
547.5327346068101,886916.2865225272,1182140.0439611967
535.6921379763912,999653.5242378133,1038221.3185902804
511.15400227021746,1157672.7211083553,924826.7759928396
470.65770694681464,1134298.2684940612,965487.0752272549
438.2998752385043,1005244.7246491944,1142692.8621128602
402.0307401943066,900177.7202832819,1288128.6010949835
456.8191831958169,876237.5471955305,1220004.9521062395
504.8849658086848,878514.1643423109,1220973.994241952
509.5130059738196,944068.1205213194,1145126.6700433297
491.1283105967086,1077908.8636801206,997381.8629381632
478.0028994003744,1233356.8219661757,902682.0640109435
452.5306321908543,1055218.3737804412,1023545.873994747
438.9235935114246,955109.1190151998,1193181.7082200928
427.3897010177441,931855.0837667222,1292233.9775906776
414.2789874929892,898152.3681903523,1261517.7111562113
411.74343218056663,918663.1330941672,1313882.7119010412
428.44703037050107,901881.3218625314,1278856.5705189526
429.22300288044994,935545.5702887842,1227941.8444574461
444.1432813421129,904306.2454486545,1266422.5532122343
442.7048807099967,905036.9278560203,1254082.9174988843
448.5422663430792,889691.8837239445,1277802.9948868214
489.8617119717808,1008352.7169848786,1102516.1523404908
516.3255658821311,1121744.6350503347,920260.6448465099
522.9526625437893,1102005.0256573968,957558.0742311156
468.51825092432705,993682.4309897755,1084187.4894552457
441.0474178851067,907471.8916704495,1220494.5517042247
479.36270367545956,1033799.5666663327,1048984.0280635336
531.6260925204722,1134550.6215471774,934690.0868098167
501.501560803098,1245554.0662026056,843248.5115230167
458.80515256403714,1260601.341435298,885309.4423104723
409.55353463435694,1312982.7414778778,893681.5596696904
421.6778248096575,1304817.404341916,910664.6009127216
441.3113432156907,1273454.0074182712,895046.4396037669
439.0859930538274,1284743.7937368255,910595.6063272422
416.7613441615631,1255400.576830403,915810.9888564534
406.88964133161846,1270320.7326500479,875439.4146445325
444.8987193198547,1081319.556811606,1049281.2484365334
483.22691131168114,930156.1036363747,1211938.1825816932
476.1212380503508,904698.9284645626,1243561.5530411655
460.9122759574208,887896.4562084103,1259827.4628736596
431.25092394598954,914498.5774738489,1292040.5238456994
446.5910547837558,887210.7806912994,1284839.7221900404
449.35126193227416,891688.7143404899,1229971.1950580482
464.33920406976864,910295.0619482959,1233918.524796238
486.46456612054254,856610.0472811813,1281140.7703648624
496.1443657141879,863376.5571141727,1219212.7862208474
471.20588208303,916078.0127455146,1214278.4045420536
439.54876082228355,896710.1233511821,1246909.1855526806
449.1267405305486,946963.3717940862,1153652.8796188803
482.46838934624344,1097266.9915791508,1006932.4010867914
510.116590143218,1231079.4096606274,870319.7695338245
475.84141590530413,1292938.1198071023,918787.2130852407
444.11641149662375,1226317.789740637,914100.4888108771
448.32219106895457,1150417.448802268,948982.3273319654
499.5380606449189,1000913.2428300449,1046176.8027419117
540.8663470361533,839512.173046799,1197624.8682770461
466.34365722258315,859704.195065816,1253116.8449579806
395.07688230612854,912679.5336344565,1227080.8218992527
374.8900552267296,921543.2067152084,1279192.445764116
398.52073359015856,940269.3559378865,1295018.6632899132
417.75318221359737,881130.052656752,1242361.1235099724
425.3215516711297,1071584.7927705767,1124828.1842280019
429.084547158587,1193381.7647144967,972604.1878960266
434.3677736494835,1153365.0066296856,978627.887846693
444.7209031793168,996255.2418257494,1144618.1210072106
447.9815820376821,872222.8914957154,1223222.2092407735
418.68671280881404,924497.132855391,1280194.3031458715
400.33338088806806,904631.2965610891,1293961.3464439851
445.9000782629056,898662.3402257311,1253303.7184127711
546.7193766035069,869633.133836806,1178999.0440318168
621.1533955854045,787399.9417359792,1130328.3904629871
551.2071095683544,856412.4429664043,1187172.3042340598
482.48565202607193,910239.5520506714,1208083.2501286017
477.5984833309015,866503.0422651692,1263680.847737081
489.84890441057297,866101.1581780142,1189860.827198487
514.1979194673629,854679.5883870658,1165545.61899923
487.2581898000848,872448.9052051352,1199476.850301183
475.8361032737578,893369.290749553,1294924.5027114481
463.18852733742943,868575.2160654066,1195071.0829910107
424.2545110219789,895442.1648397971,1268212.8074902846
436.82152042900805,903290.123834879,1261929.767664951
478.79209611699014,902035.4057987578,1216397.484725832
492.0946473463519,867306.1616493056,1173519.2517025715
509.09026098481365,842269.2058052938,1216122.9030774646
498.29939997970985,883010.9842246396,1272571.106379259
485.9473109299956,854310.9890114351,1179176.756426979
429.85053728019153,911835.6308993648,1273581.6134796992
368.479411717355,946599.0234176094,1271409.5215925714
391.7269506103383,910004.2558995499,1320873.8596637978
453.9239811155853,908613.8117370072,1237324.2052516683
514.5063567307063,843489.920590414,1153640.9111846436
483.1963725649642,998380.0388153938,1051126.6073568095
451.6144578848551,1221412.8126883185,961471.7519738246
474.6767804767288,1193209.890686964,945607.1258680258
529.7901275586875,999351.4192935742,1038507.0379271359
578.4961038326514,858433.9833232851,1147053.9046047463
501.7872216641834,1039374.3746780062,1087872.9317687778
421.6259280378761,1204853.3377825578,959852.0153605946
408.1633404705317,1166144.1375302917,1020225.7647374559
431.6225441563637,1037005.0466730952,1154860.84838188
455.20722958725446,886431.5803726367,1250535.1233366518
479.9821823712272,883290.7587811032,1274714.1568966997
489.3427942976715,828164.9338611068,1232634.4984916556
480.9914364207669,994390.5934521912,1151235.549062935
455.3755819216801,1159566.0394703678,992303.1025281812
414.36601784042585,1281256.351690587,920806.9549104772
423.37263480372906,1263419.0212792451,893851.739077905
422.760162841322,1259689.9928467027,921313.0079567857
424.4129099422941,1228553.9743698782,998215.7293870229
407.7453232436002,1040230.2507439683,1134740.6601263063
418.7209693042474,934864.0967367511,1235892.54324222
405.474265820618,901284.1133887634,1254492.0902222998
398.38528807190045,925752.8105764082,1294360.0948132083
438.5478293964987,882421.1061734435,1300769.0380755658
466.3548397818062,863416.3047932843,1229505.8171637564
502.24550851269095,856589.2667518407,1184704.8024771228
486.27688876028895,865205.015666794,1220440.2928660705
461.86334124525825,879258.2292425232,1255662.6438571727
445.84671336404887,928288.9190245891,1268303.5984511077
437.1051443289032,915817.6109904315,1312078.4069016986
417.18886598978963,933004.9655354732,1262578.2297164258
427.988849203162,1043556.9352938526,1154709.4377550657
443.24741360128365,1181774.2655810043,974342.9881953014
444.6497256554281,1244617.8724297993,880780.4735359786
453.80924811581025,1252931.275061313,876670.0600967462
455.84818061842486,1233242.614694139,880356.3057840503
408.2124557257001,1129485.7359430706,1074414.488251806
352.9090245127447,993334.7405914126,1310487.0840099452
336.46931413194125,979610.1148087644,1370741.8143466217
313.7991219047843,964029.046679345,1325953.4689571932
311.41318279205126,991823.4046744995,1375510.718689034
342.3437458642766,944575.1292530245,1367285.813251782
383.51706663250985,934260.1346912475,1274280.9125031624
380.9509004300148,930306.4192805993,1274133.6497739968
369.3950280306263,915511.7170833467,1310160.3480967004
360.9591551168874,965654.5469959272,1345604.4405539157
435.6901050015116,1081660.7534361777,1111126.9221155718
516.0609765028732,1135153.6732621868,945190.0113060451
522.7606831861094,1117813.2041326375,946727.9680648263
454.3918433356209,999036.5569916388,1111505.4268309046
402.77530231060456,914739.3079934432,1257111.901909556
442.6550861749133,914675.7470501584,1230258.0571217777
475.4753688817582,884174.8177531298,1232357.2418880009
493.10571274749395,869369.6589558478,1191791.2028012767
493.5188463007726,888693.7701173044,1239798.2852154085
480.74631849124484,872952.847513333,1203124.5217319115
440.20803266154724,910637.473034412,1237873.540987787
384.66646023899705,973528.4272905549,1279627.7230990783
375.84520685166643,952879.7487300049,1280979.5583394147
391.1393946901998,903679.3114972884,1326815.486841868
396.55066308802293,917316.7628287353,1321255.592071741
396.54389912335205,916281.4292798637,1217921.1720664485
411.784395609742,917643.3898139996,1303423.1386869622
389.386369054878,908697.9809237528,1295290.6597618605
358.7874158973199,917021.8472604176,1317340.5688797287
328.7224503685627,959058.0371594024,1334608.9828202657
389.1911582790418,916845.849121668,1315213.9082790662
452.80830233676244,912798.6175246553,1261739.1843546797
485.7074672065441,883454.8132388514,1219539.0974185248
488.8678774559936,866229.6809799472,1207801.6441171404
