Time,ax_barato,ay_barato,az_barato,wx_barato,wy_barato,wz_barato,Lat_barato,Lon_barato,Alt_barato,vN_barato,vE_barato,vU_barato,d_izq_barato,d_der_barato,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
651.6,0.0038,-0.0021,-0.0055,0.0019,0.0048,0.0013,19.409996,-99.187357,2239.75,14.941,0.031,-0.003,500.52,500.08,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187358,2240.35,15.00,0.00,0.00,500.0,500.0
651.7,0.0028,0.0073,0.0067,-0.0086,0.0016,0.0031,19.410006,-99.187340,2239.82,15.084,0.000,-0.058,500.21,498.93,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187340,2240.35,15.00,0.00,0.00,500.0,500.0
651.8,0.0023,0.0008,0.0087,0.0045,0.0040,0.0002,19.409994,-99.187323,2239.92,15.016,-0.016,-0.058,500.48,499.86,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187322,2240.35,15.00,0.00,0.00,500.0,500.0
651.9,-0.0030,-0.0027,0.0013,-0.0010,-0.0009,-0.0012,19.409995,-99.187302,2239.80,15.046,0.036,0.028,499.75,498.99,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187305,2240.35,15.00,0.00,0.00,500.0,500.0
652.0,-0.0000,-0.0035,0.0026,-0.0015,-0.0038,0.0016,19.409993,-99.187294,2239.86,15.011,0.049,0.007,499.86,499.67,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187287,2240.35,15.00,0.00,0.00,500.0,500.0
652.1,0.0051,0.0004,-0.0024,-0.0039,0.0011,-0.0020,19.409999,-99.187263,2239.78,14.984,-0.006,0.033,499.97,499.06,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187270,2240.35,15.00,0.00,0.00,500.0,500.0
652.2,0.0003,0.0080,0.0003,-0.0039,0.0001,-0.0019,19.410007,-99.187249,2239.76,14.936,-0.006,-0.000,500.60,500.30,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187252,2240.35,15.00,0.00,0.00,500.0,500.0
652.3,-0.0022,-0.0052,0.0009,0.0019,0.0028,0.0046,19.409998,-99.187229,2239.55,14.962,0.032,0.055,499.37,499.43,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187234,2240.35,15.00,0.00,0.00,500.0,500.0
652.4,-0.0023,0.0017,0.0004,0.0070,-0.0053,-0.0038,19.409993,-99.187218,2240.19,14.953,-0.084,0.012,499.66,499.49,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187217,2240.35,15.00,0.00,0.00,500.0,500.0
652.5,-0.0049,-0.0068,-0.0016,0.0004,-0.0040,0.0028,19.410007,-99.187199,2240.02,14.885,-0.040,0.041,500.42,499.85,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187199,2240.35,15.00,0.00,0.00,500.0,500.0
652.6,-0.0006,0.0032,0.0123,0.0111,0.0006,-0.0003,19.409994,-99.187179,2239.69,15.122,0.046,0.086,500.36,499.91,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187181,2240.35,15.00,0.00,0.00,500.0,500.0
652.7,-0.0014,0.0100,-0.0023,-0.0019,-0.0025,-0.0002,19.409992,-99.187159,2239.63,15.013,-0.026,0.034,498.65,499.51,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187164,2240.35,15.00,0.00,0.00,500.0,500.0
652.8,0.0019,-0.0024,0.0022,-0.0017,0.0069,0.0018,19.409992,-99.187149,2240.09,14.954,0.050,-0.049,499.98,499.65,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187146,2240.35,15.00,0.00,0.00,500.0,500.0
652.9,-0.0019,-0.0019,-0.0013,-0.0005,-0.0023,0.0000,19.409993,-99.187130,2239.69,15.016,-0.003,-0.029,499.95,499.68,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187128,2240.35,15.00,0.00,0.00,500.0,500.0
653.0,0.0070,0.0070,0.0031,0.0006,0.0078,-0.0028,19.410001,-99.187114,2239.80,15.028,0.084,0.033,500.19,499.70,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.187111,2240.35,15.00,0.00,0.00,500.0,500.0
653.1,0.0160,0.0011,-0.0041,-0.0010,0.0009,0.0033,19.409995,-99.187088,2239.63,15.039,0.076,-0.020,500.00,499.80,0.02,0.00,0.00,0.00,0.00,0.01,19.410000,-99.187093,2240.35,15.00,0.00,0.00,499.9,500.1
653.2,0.0325,-0.0000,-0.0035,-0.0027,0.0007,0.0176,19.410007,-99.187083,2239.67,14.946,0.074,-0.039,500.36,499.63,0.04,0.00,0.00,0.00,0.00,0.01,19.410000,-99.187076,2240.35,15.00,0.00,0.00,499.8,500.2
653.3,0.0508,0.0071,0.0030,-0.0001,-0.0063,0.0140,19.410008,-99.187063,2239.78,14.966,0.002,0.056,499.42,500.63,0.06,0.00,0.00,0.00,0.00,0.02,19.410000,-99.187058,2240.35,15.00,0.00,0.00,499.7,500.3
653.4,0.0762,-0.0015,0.0044,-0.0026,0.0017,0.0222,19.410000,-99.187035,2239.54,14.988,-0.023,0.020,498.71,500.63,0.07,0.00,0.00,0.00,0.00,0.02,19.410000,-99.187040,2240.35,15.00,0.00,0.00,499.6,500.4
653.5,0.0956,0.0037,0.0003,-0.0009,0.0002,0.0291,19.409993,-99.187020,2239.83,14.965,-0.048,0.034,499.69,500.46,0.09,0.00,0.00,0.00,0.00,0.03,19.410000,-99.187023,2240.35,15.00,0.00,0.00,499.6,500.4
653.6,0.1176,0.0054,-0.0031,-0.0020,0.0008,0.0298,19.409994,-99.187001,2240.09,14.979,-0.096,0.017,498.82,500.58,0.11,0.00,0.00,0.00,0.00,0.03,19.410000,-99.187005,2240.35,15.00,0.00,0.00,499.5,500.5
653.7,0.1236,0.0018,-0.0031,-0.0044,0.0003,0.0376,19.409993,-99.186988,2239.64,14.972,-0.038,0.004,499.33,500.23,0.13,0.00,0.00,0.00,0.00,0.04,19.410000,-99.186987,2240.35,15.00,0.00,0.00,499.4,500.6
653.8,0.1448,-0.0006,-0.0058,-0.0073,-0.0019,0.0483,19.409998,-99.186971,2239.63,14.941,0.039,-0.012,498.18,500.74,0.15,0.00,0.00,0.00,0.00,0.05,19.410000,-99.186970,2240.35,15.00,0.00,0.00,499.3,500.7
653.9,0.1654,-0.0047,0.0048,-0.0025,0.0004,0.0497,19.409997,-99.186944,2239.98,15.053,-0.047,-0.015,499.10,501.02,0.17,0.00,0.00,0.00,0.00,0.05,19.410000,-99.186952,2240.35,15.00,0.00,0.00,499.2,500.8
654.0,0.1850,0.0057,-0.0040,0.0051,0.0002,0.0559,19.409996,-99.186938,2239.73,14.998,0.006,-0.084,499.40,500.22,0.18,0.00,0.00,0.00,0.00,0.06,19.410000,-99.186934,2240.35,15.00,0.00,0.00,499.1,500.9
654.1,0.1961,0.0024,-0.0052,-0.0002,0.0039,0.0578,19.410002,-99.186910,2239.94,14.979,-0.006,0.007,499.10,501.12,0.20,0.00,0.00,0.00,0.00,0.06,19.410000,-99.186917,2240.35,15.00,0.00,0.00,499.1,500.9
654.2,0.2222,-0.0034,-0.0033,-0.0044,0.0004,0.0700,19.409994,-99.186901,2239.65,15.017,0.011,0.004,498.72,500.58,0.22,0.00,0.00,0.00,0.00,0.07,19.410000,-99.186899,2240.35,15.00,0.00,0.00,499.0,501.0
654.3,0.2354,0.0001,-0.0016,-0.0054,-0.0003,0.0697,19.410005,-99.186878,2239.83,15.021,-0.048,-0.011,497.89,500.73,0.23,0.00,0.00,0.00,0.00,0.07,19.410000,-99.186881,2240.35,15.00,0.00,0.00,498.9,501.1
654.4,0.2465,0.0035,-0.0037,0.0027,-0.0001,0.0770,19.409998,-99.186861,2239.75,15.010,0.059,-0.033,498.69,500.55,0.25,0.00,0.00,0.00,0.00,0.08,19.410000,-99.186864,2240.35,15.00,0.00,0.00,498.8,501.2
654.5,0.2637,-0.0050,0.0068,0.0012,0.0065,0.0738,19.409996,-99.186853,2239.77,15.001,0.026,-0.017,499.42,500.02,0.26,0.00,0.00,0.00,0.00,0.08,19.410000,-99.186846,2240.35,15.00,0.00,0.00,498.8,501.2
654.6,0.2736,-0.0025,-0.0028,0.0039,0.0041,0.0841,19.410001,-99.186830,2239.44,14.978,-0.003,0.028,498.35,502.22,0.28,0.00,0.00,0.00,0.00,0.09,19.410000,-99.186829,2240.35,15.00,0.00,0.00,498.7,501.3
654.7,0.2938,-0.0021,0.0037,0.0057,0.0063,0.0983,19.410003,-99.186803,2239.56,14.976,0.042,-0.026,499.24,501.40,0.29,0.00,0.00,0.00,0.00,0.09,19.410000,-99.186811,2240.35,15.00,0.00,0.00,498.6,501.4
654.8,0.3026,0.0040,-0.0025,-0.0028,0.0022,0.0961,19.409994,-99.186792,2239.76,15.091,0.019,0.036,497.89,501.04,0.30,0.00,0.00,0.00,0.00,0.09,19.410000,-99.186793,2240.35,15.00,0.00,0.00,498.6,501.4
654.9,0.3176,0.0025,-0.0018,0.0029,0.0008,0.0946,19.409993,-99.186775,2239.83,14.970,-0.020,-0.018,498.84,500.49,0.32,0.00,0.00,0.00,0.00,0.10,19.410000,-99.186776,2240.35,15.00,0.00,0.00,498.5,501.5
655.0,0.3303,-0.0034,-0.0055,0.0028,0.0051,0.1020,19.410003,-99.186759,2239.52,15.009,-0.038,0.068,498.49,501.95,0.33,0.00,0.00,0.00,0.00,0.10,19.410000,-99.186758,2240.35,15.00,0.00,0.00,498.4,501.6
655.1,0.3373,0.0004,-0.0034,0.0064,-0.0086,0.1146,19.410006,-99.186741,2239.47,14.952,-0.003,0.002,498.43,502.17,0.34,0.00,0.00,0.00,0.00,0.11,19.410000,-99.186740,2240.35,15.00,0.00,0.00,498.4,501.6
655.2,0.3525,0.0006,0.0001,0.0086,0.0018,0.1103,19.409997,-99.186726,2239.84,15.032,-0.009,0.010,497.17,501.53,0.35,0.00,0.00,0.00,0.00,0.11,19.410000,-99.186723,2240.35,15.00,0.00,0.00,498.3,501.7
655.3,0.3596,0.0004,0.0089,-0.0002,-0.0067,0.1094,19.410000,-99.186708,2239.62,14.972,0.054,-0.052,497.45,502.01,0.36,0.00,0.00,0.00,0.00,0.11,19.410000,-99.186705,2240.35,15.00,0.00,0.00,498.3,501.7
655.4,0.3636,-0.0022,-0.0032,-0.0050,-0.0045,0.1116,19.409995,-99.186681,2240.15,15.043,0.041,0.032,498.53,501.73,0.37,0.00,0.00,0.00,0.00,0.11,19.410000,-99.186687,2240.35,15.00,0.00,0.00,498.2,501.8
655.5,0.3848,0.0012,-0.0062,0.0057,-0.0037,0.1088,19.410000,-99.186675,2239.74,15.046,-0.037,0.056,498.46,502.22,0.38,0.00,0.00,0.00,0.00,0.12,19.410000,-99.186670,2240.35,15.00,0.00,0.00,498.2,501.8
655.6,0.3858,0.0010,-0.0033,-0.0038,-0.0005,0.1198,19.410000,-99.186645,2239.49,14.948,0.045,-0.017,497.50,501.00,0.39,0.00,0.00,0.00,0.00,0.12,19.410000,-99.186652,2240.35,15.00,0.00,0.00,498.2,501.8
655.7,0.3948,0.0021,0.0030,-0.0010,0.0007,0.1256,19.409994,-99.186628,2239.80,14.957,0.038,-0.021,497.82,501.98,0.39,0.00,0.00,0.00,0.00,0.12,19.410000,-99.186635,2240.35,15.00,0.00,0.00,498.1,501.9
655.8,0.4004,-0.0047,-0.0007,-0.0035,-0.0014,0.1184,19.410004,-99.186615,2239.88,15.006,0.015,-0.014,497.65,502.89,0.40,0.00,0.00,0.00,0.00,0.12,19.410000,-99.186617,2240.35,15.00,0.00,0.00,498.1,501.9
655.9,0.3990,-0.0048,0.0036,-0.0022,-0.0010,0.1231,19.409994,-99.186601,2239.79,15.008,0.048,0.005,498.40,502.37,0.40,0.00,0.00,0.00,0.00,0.13,19.410000,-99.186599,2240.35,15.00,0.00,0.00,498.1,501.9
656.0,0.4160,0.0018,0.0032,-0.0059,-0.0059,0.1307,19.410001,-99.186581,2239.96,15.029,-0.023,-0.016,498.53,501.66,0.41,0.00,0.00,0.00,0.00,0.13,19.410000,-99.186582,2240.35,15.00,0.00,0.00,498.1,501.9
656.1,0.4109,0.0007,-0.0016,0.0015,0.0023,0.1297,19.410004,-99.186567,2239.67,14.953,0.090,-0.052,497.66,501.61,0.41,0.00,0.00,0.00,0.00,0.13,19.410000,-99.186564,2240.35,15.00,0.00,0.00,498.0,502.0
656.2,0.4147,-0.0001,0.0056,-0.0068,-0.0000,0.1285,19.409993,-99.186549,2239.48,15.006,0.027,0.035,497.87,503.10,0.42,0.00,0.00,0.00,0.00,0.13,19.410000,-99.186546,2240.35,15.00,0.00,0.00,498.0,502.0
656.3,0.4213,-0.0055,0.0011,-0.0068,0.0060,0.1355,19.409999,-99.186535,2239.62,15.043,-0.059,-0.036,498.62,501.91,0.42,0.00,0.00,0.00,0.00,0.13,19.410000,-99.186529,2240.35,15.00,0.00,0.00,498.0,502.0
656.4,0.4218,-0.0075,0.0006,-0.0023,0.0012,0.1320,19.410001,-99.186513,2239.62,15.012,0.106,0.032,498.34,501.90,0.42,0.00,0.00,0.00,0.00,0.13,19.410000,-99.186511,2240.35,15.00,0.00,0.00,498.0,502.0
656.5,0.4283,0.0041,-0.0026,0.0052,-0.0013,0.1262,19.409997,-99.186489,2239.72,15.049,0.022,0.024,498.02,501.96,0.42,0.00,0.00,0.00,0.00,0.13,19.410000,-99.186493,2240.35,15.00,0.00,0.00,498.0,502.0
656.6,0.4200,0.0035,0.0070,-0.0023,0.0006,0.1307,19.410007,-99.186472,2239.36,14.999,0.007,-0.076,498.21,500.84,0.42,0.00,0.00,0.00,0.00,0.13,19.410000,-99.186476,2240.35,15.00,0.00,0.00,498.0,502.0
656.7,0.4163,-0.0037,0.0049,0.0079,0.0047,0.1284,19.409994,-99.186464,2239.97,14.970,-0.020,-0.005,497.85,501.60,0.42,0.00,0.00,0.00,0.00,0.13,19.410000,-99.186458,2240.35,15.00,0.00,0.00,498.0,502.0
656.8,0.4191,0.0014,-0.0008,0.0008,0.0006,0.1262,19.410004,-99.186442,2239.57,14.960,0.020,0.019,498.64,502.44,0.42,0.00,0.00,0.00,0.00,0.13,19.410000,-99.186440,2240.35,15.00,0.00,0.00,498.0,502.0
656.9,0.4132,0.0081,-0.0018,0.0022,0.0047,0.1266,19.410001,-99.186426,2239.57,14.949,0.067,0.017,498.40,501.79,0.41,0.00,0.00,0.00,0.00,0.13,19.410000,-99.186423,2240.35,15.00,0.00,0.00,498.0,502.0
657.0,0.4114,0.0023,-0.0048,0.0020,0.0007,0.1296,19.410000,-99.186402,2239.72,15.040,0.018,-0.023,497.89,501.33,0.41,0.00,0.00,0.00,0.00,0.13,19.410000,-99.186405,2240.35,15.00,0.00,0.00,498.1,501.9
657.1,0.4014,-0.0093,-0.0026,0.0011,-0.0031,0.1256,19.409993,-99.186395,2239.69,15.037,-0.038,0.047,497.27,501.81,0.40,0.00,0.00,0.00,0.00,0.13,19.410000,-99.186388,2240.35,15.00,0.00,0.00,498.1,501.9
657.2,0.4028,-0.0009,0.0031,0.0015,-0.0007,0.1227,19.410005,-99.186367,2239.91,15.044,0.012,-0.062,498.07,501.27,0.40,0.00,0.00,0.00,0.00,0.12,19.410000,-99.186370,2240.35,15.00,0.00,0.00,498.1,501.9
657.3,0.3883,0.0026,0.0022,-0.0050,0.0030,0.1248,19.409998,-99.186347,2239.86,14.927,-0.074,0.003,498.29,503.12,0.39,0.00,0.00,0.00,0.00,0.12,19.410000,-99.186352,2240.35,15.00,0.00,0.00,498.1,501.9
657.4,0.3796,0.0041,-0.0027,-0.0020,0.0050,0.1214,19.409994,-99.186335,2239.88,14.986,0.012,0.010,498.53,501.35,0.39,0.00,0.00,0.00,0.00,0.12,19.410000,-99.186335,2240.35,15.00,0.00,0.00,498.2,501.8
657.5,0.3784,-0.0066,0.0049,0.0114,0.0001,0.1153,19.409996,-99.186325,2240.00,15.059,0.026,-0.006,498.70,501.87,0.38,0.00,0.00,0.00,0.00,0.12,19.410000,-99.186317,2240.35,15.00,0.00,0.00,498.2,501.8
657.6,0.3690,0.0021,-0.0014,-0.0000,-0.0039,0.1157,19.409995,-99.186300,2239.69,15.020,0.042,-0.064,498.13,501.83,0.37,0.00,0.00,0.00,0.00,0.11,19.410000,-99.186299,2240.35,15.00,0.00,0.00,498.2,501.8
657.7,0.3582,0.0046,-0.0025,0.0073,0.0023,0.1103,19.409998,-99.186287,2239.62,15.002,0.029,0.013,497.65,501.01,0.36,0.00,0.00,0.00,0.00,0.11,19.410000,-99.186282,2240.35,15.00,0.00,0.00,498.3,501.7
657.8,0.3465,0.0027,0.0057,-0.0034,0.0037,0.1109,19.409997,-99.186257,2239.72,14.991,-0.033,0.022,498.19,501.16,0.35,0.00,0.00,0.00,0.00,0.11,19.410000,-99.186264,2240.35,15.00,0.00,0.00,498.3,501.7
657.9,0.3426,-0.0050,0.0013,-0.0082,-0.0002,0.1138,19.410002,-99.186250,2239.82,15.003,0.073,0.005,498.10,501.88,0.34,0.00,0.00,0.00,0.00,0.11,19.410000,-99.186246,2240.35,15.00,0.00,0.00,498.4,501.6
658.0,0.3222,0.0002,0.0107,-0.0029,-0.0031,0.1031,19.409998,-99.186227,2239.72,14.966,-0.001,-0.061,498.41,501.63,0.33,0.00,0.00,0.00,0.00,0.10,19.410000,-99.186229,2240.35,15.00,0.00,0.00,498.4,501.6
658.1,0.3162,0.0099,0.0025,-0.0025,0.0048,0.1023,19.410000,-99.186212,2239.63,14.963,-0.065,0.025,497.70,501.60,0.32,0.00,0.00,0.00,0.00,0.10,19.410000,-99.186211,2240.35,15.00,0.00,0.00,498.5,501.5
658.2,0.3062,0.0027,-0.0027,-0.0043,0.0084,0.0922,19.410004,-99.186187,2239.77,14.998,-0.007,0.060,498.49,501.00,0.30,0.00,0.00,0.00,0.00,0.09,19.410000,-99.186194,2240.35,15.00,0.00,0.00,498.6,501.4
658.3,0.2911,0.0029,0.0012,0.0014,0.0006,0.0945,19.409999,-99.186168,2239.78,14.984,-0.037,0.019,498.06,500.50,0.29,0.00,0.00,0.00,0.00,0.09,19.410000,-99.186176,2240.35,15.00,0.00,0.00,498.6,501.4
658.4,0.2742,-0.0001,-0.0003,0.0020,-0.0008,0.0768,19.409999,-99.186154,2239.69,15.048,0.042,-0.029,498.62,500.99,0.28,0.00,0.00,0.00,0.00,0.09,19.410000,-99.186158,2240.35,15.00,0.00,0.00,498.7,501.3
658.5,0.2605,-0.0012,-0.0058,0.0000,0.0009,0.0756,19.409992,-99.186146,2239.93,15.033,-0.019,-0.010,498.86,500.74,0.26,0.00,0.00,0.00,0.00,0.08,19.410000,-99.186141,2240.35,15.00,0.00,0.00,498.8,501.2
658.6,0.2535,0.0014,0.0008,-0.0032,-0.0029,0.0725,19.409993,-99.186124,2239.97,15.068,-0.004,0.067,498.75,501.01,0.25,0.00,0.00,0.00,0.00,0.08,19.410000,-99.186123,2240.35,15.00,0.00,0.00,498.8,501.2
658.7,0.2341,0.0029,0.0047,0.0074,0.0020,0.0721,19.409993,-99.186110,2239.78,14.998,-0.028,0.068,499.22,501.42,0.23,0.00,0.00,0.00,0.00,0.07,19.410000,-99.186105,2240.35,15.00,0.00,0.00,498.9,501.1
658.8,0.2182,0.0022,-0.0023,0.0006,-0.0107,0.0647,19.409996,-99.186093,2239.57,15.037,-0.017,-0.004,498.94,500.48,0.22,0.00,0.00,0.00,0.00,0.07,19.410000,-99.186088,2240.35,15.00,0.00,0.00,499.0,501.0
658.9,0.1927,-0.0037,0.0048,0.0024,0.0012,0.0600,19.409999,-99.186076,2239.69,14.966,0.075,-0.015,499.44,500.90,0.20,0.00,0.00,0.00,0.00,0.06,19.410000,-99.186070,2240.35,15.00,0.00,0.00,499.1,500.9
659.0,0.1787,-0.0016,0.0068,0.0023,-0.0007,0.0616,19.410004,-99.186050,2239.77,15.035,-0.006,0.012,500.09,500.15,0.18,0.00,0.00,0.00,0.00,0.06,19.410000,-99.186052,2240.35,15.00,0.00,0.00,499.1,500.9
659.1,0.1673,-0.0055,0.0002,-0.0052,0.0014,0.0510,19.409995,-99.186039,2239.74,14.987,-0.047,-0.041,500.00,500.07,0.17,0.00,0.00,0.00,0.00,0.05,19.410000,-99.186035,2240.35,15.00,0.00,0.00,499.2,500.8
659.2,0.1491,0.0064,0.0027,0.0022,-0.0053,0.0459,19.410008,-99.186019,2239.86,14.933,-0.036,-0.090,499.36,501.51,0.15,0.00,0.00,0.00,0.00,0.05,19.410000,-99.186017,2240.35,15.00,0.00,0.00,499.3,500.7
659.3,0.1332,-0.0032,-0.0045,-0.0008,0.0009,0.0405,19.410005,-99.185999,2239.64,14.998,-0.023,0.017,499.45,500.89,0.13,0.00,0.00,0.00,0.00,0.04,19.410000,-99.185999,2240.35,15.00,0.00,0.00,499.4,500.6
659.4,0.1087,0.0016,-0.0062,-0.0012,0.0058,0.0313,19.410000,-99.185985,2239.73,15.027,-0.003,-0.026,499.74,501.09,0.11,0.00,0.00,0.00,0.00,0.03,19.410000,-99.185982,2240.35,15.00,0.00,0.00,499.5,500.5
659.5,0.0914,0.0034,0.0008,-0.0017,0.0074,0.0355,19.410004,-99.185969,2239.63,14.998,-0.033,-0.039,500.17,500.67,0.09,0.00,0.00,0.00,0.00,0.03,19.410000,-99.185964,2240.35,15.00,0.00,0.00,499.6,500.4
659.6,0.0696,0.0001,-0.0119,0.0009,-0.0021,0.0301,19.410006,-99.185946,2239.79,14.964,0.031,0.001,499.79,500.19,0.07,0.00,0.00,0.00,0.00,0.02,19.410000,-99.185947,2240.35,15.00,0.00,0.00,499.6,500.4
659.7,0.0597,0.0028,-0.0012,-0.0001,0.0038,0.0218,19.409992,-99.185922,2239.69,15.037,-0.021,0.021,499.31,500.62,0.06,0.00,0.00,0.00,0.00,0.02,19.410000,-99.185929,2240.35,15.00,0.00,0.00,499.7,500.3
659.8,0.0437,-0.0001,-0.0033,-0.0007,-0.0008,0.0077,19.410000,-99.185915,2239.56,15.062,0.013,0.007,499.42,500.68,0.04,0.00,0.00,0.00,0.00,0.01,19.410000,-99.185911,2240.35,15.00,0.00,0.00,499.8,500.2
659.9,0.0189,0.0008,-0.0016,0.0030,-0.0022,0.0018,19.410000,-99.185898,2239.95,14.937,0.037,-0.029,500.29,500.90,0.02,0.00,0.00,0.00,0.00,0.01,19.410000,-99.185894,2240.35,15.00,0.00,0.00,499.9,500.1
660.0,-0.0028,0.0005,0.0019,-0.0069,-0.0018,-0.0015,19.409993,-99.185872,2239.62,15.035,0.015,-0.013,499.76,500.51,0.00,0.00,0.00,0.00,0.00,0.00,19.410000,-99.185876,2240.35,15.00,0.00,0.00,500.0,500.0
660.1,0.0182,0.0013,0.0064,-0.0011,-0.0004,0.0002,19.409997,-99.185864,2239.70,15.033,0.013,-0.031,499.19,500.87,0.02,0.00,0.00,0.00,0.00,0.01,19.410000,-99.185858,2240.35,15.00,0.00,0.00,499.9,500.1
660.2,0.0316,-0.0048,-0.0025,-0.0014,-0.0011,0.0093,19.410002,-99.185838,2239.67,14.924,0.036,0.009,499.70,499.29,0.04,0.00,0.00,0.00,0.00,0.01,19.410000,-99.185841,2240.35,15.00,0.00,0.00,499.8,500.2
660.3,0.0576,-0.0029,-0.0041,0.0058,0.0011,0.0145,19.410000,-99.185817,2239.56,14.961,-0.010,0.036,500.60,499.48,0.06,0.00,0.00,0.00,0.00,0.02,19.410000,-99.185823,2240.35,15.00,0.00,0.00,499.7,500.3
660.4,0.0746,0.0001,-0.0018,0.0048,0.0020,0.0176,19.409994,-99.185805,2239.71,14.994,0.010,0.017,500.14,499.47,0.07,0.00,0.00,0.00,0.00,0.02,19.410000,-99.185805,2240.35,15.00,0.00,0.00,499.6,500.4
660.5,0.0917,-0.0097,0.0025,-0.0027,-0.0005,0.0308,19.410006,-99.185783,2239.78,14.991,-0.016,0.009,499.72,500.64,0.09,0.00,0.00,0.00,0.00,0.03,19.410000,-99.185788,2240.35,15.00,0.00,0.00,499.6,500.4
660.6,0.1193,-0.0083,0.0014,-0.0006,-0.0013,0.0355,19.409992,-99.185774,2239.49,14.975,0.006,0.022,499.88,501.43,0.11,0.00,0.00,0.00,0.00,0.03,19.410000,-99.185770,2240.35,15.00,0.00,0.00,499.5,500.5
660.7,0.1228,-0.0039,-0.0031,-0.0004,-0.0044,0.0363,19.409994,-99.185748,2239.96,15.009,0.041,-0.007,498.69,500.76,0.13,0.00,0.00,0.00,0.00,0.04,19.410000,-99.185753,2240.35,15.00,0.00,0.00,499.4,500.6
660.8,0.1511,0.0034,-0.0022,0.0097,0.0053,0.0447,19.409994,-99.185736,2239.82,15.019,0.026,0.063,499.43,501.22,0.15,0.00,0.00,0.00,0.00,0.05,19.410000,-99.185735,2240.35,15.00,0.00,0.00,499.3,500.7
660.9,0.1695,-0.0093,0.0063,0.0012,0.0018,0.0586,19.409995,-99.185723,2239.79,15.108,0.002,-0.021,499.35,501.06,0.17,0.00,0.00,0.00,0.00,0.05,19.410000,-99.185717,2240.35,15.00,0.00,0.00,499.2,500.8
661.0,0.1888,-0.0065,0.0024,-0.0001,-0.0038,0.0463,19.410002,-99.185698,2239.64,14.933,-0.003,0.021,498.89,500.62,0.18,0.00,0.00,0.00,0.00,0.06,19.410000,-99.185700,2240.35,15.00,0.00,0.00,499.1,500.9
661.1,0.1929,0.0051,0.0008,-0.0014,0.0001,0.0569,19.410006,-99.185683,2239.89,15.001,-0.069,0.083,499.86,499.82,0.20,0.00,0.00,0.00,0.00,0.06,19.410000,-99.185682,2240.35,15.00,0.00,0.00,499.1,500.9
661.2,0.2152,0.0053,0.0069,0.0031,-0.0012,0.0694,19.410000,-99.185665,2239.91,15.015,-0.045,-0.017,498.96,500.56,0.22,0.00,0.00,0.00,0.00,0.07,19.410000,-99.185664,2240.35,15.00,0.00,0.00,499.0,501.0
661.3,0.2359,0.0003,-0.0023,-0.0021,0.0047,0.0739,19.409996,-99.185646,2239.43,15.046,0.036,-0.029,498.65,500.85,0.23,0.00,0.00,0.00,0.00,0.07,19.410000,-99.185647,2240.35,15.00,0.00,0.00,498.9,501.1
661.4,0.2497,-0.0026,0.0021,0.0001,0.0017,0.0807,19.410001,-99.185636,2239.71,15.022,-0.030,-0.029,498.72,501.46,0.25,0.00,0.00,0.00,0.00,0.08,19.410000,-99.185629,2240.35,15.00,0.00,0.00,498.8,501.2
661.5,0.2644,-0.0018,-0.0002,-0.0053,-0.0025,0.0729,19.410005,-99.185613,2239.72,15.051,-0.026,0.032,498.22,501.90,0.26,0.00,0.00,0.00,0.00,0.08,19.410000,-99.185611,2240.35,15.00,0.00,0.00,498.8,501.2
661.6,0.2778,0.0039,-0.0019,0.0016,0.0083,0.0882,19.409994,-99.185590,2239.61,14.996,0.014,-0.038,498.24,501.09,0.28,0.00,0.00,0.00,0.00,0.09,19.410000,-99.185594,2240.35,15.00,0.00,0.00,498.7,501.3
661.7,0.2830,-0.0035,0.0020,0.0031,0.0019,0.0920,19.410002,-99.185575,2239.53,15.007,0.034,0.039,499.64,500.76,0.29,0.00,0.00,0.00,0.00,0.09,19.410000,-99.185576,2240.35,15.00,0.00,0.00,498.6,501.4
661.8,0.3053,0.0049,-0.0027,0.0016,0.0053,0.0899,19.410005,-99.185554,2239.47,14.977,-0.027,0.005,498.34,502.43,0.30,0.00,0.00,0.00,0.00,0.09,19.410000,-99.185558,2240.35,15.00,0.00,0.00,498.6,501.4
