Time,ax_barato,ay_barato,az_barato,wx_barato,wy_barato,wz_barato,Lat_barato,Lon_barato,Alt_barato,vN_barato,vE_barato,vU_barato,d_izq_barato,d_der_barato,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
10.1,-0.0007521740353484054,-0.12162281298163866,-0.0003994098461614127,0.059519619539988355,-0.002555198005472839,-0.0026394289666341136,47.31318677449047,11.53944200675398,567.6154398211947,14.974729244416176,0.0934618646823064,-0.009556341830571682,494.17318788291624,505.73083306835605,0.0,-0.08529737914909967,0.0,0.07914640333836766,0.0,0.0,47.313206458410505,11.539313903913477,564.3006866484998,14.966481810353567,-0.00897727188980545,0.033607960115069044,504.29843162533234,497.8614225065577
10.11,0.0003197080517654974,-0.0646487594342515,0.0003267396413027568,0.1075188486991948,0.0045881634708712215,-0.001367557242760311,47.31212362465148,11.536406557506897,562.4468263790856,15.00281240116556,-0.02725307626340583,0.0386521442581842,501.7862778528679,502.54718715532323,0.0,-0.013684141606591982,0.0,0.0014233902407251309,0.0,0.0,47.31289315307892,11.535936908662373,564.4042767714678,15.000100533318586,-0.014137372681571168,0.0010887399107735974,504.6070437350774,505.2830754165507
10.12,0.002403777840830137,0.11325007214697265,-0.00034076456674466505,0.033833834627882475,0.0032999407031529967,0.0016121152109891824,47.31251723254616,11.532889994561033,559.0661489196274,14.970756321479135,0.04076411654630893,-0.01808124815402896,502.626038968204,503.806654297557,0.0,-0.18152252302844235,0.0,0.0012947472299744377,0.0,0.0,47.3115064586611,11.532595129329787,562.2743675085694,15.054382599805004,-0.010693059016016327,-0.001230993591571728,500.291104133494,500.79458482939077
10.13,0.0024100454846433007,0.05037354441772331,-0.0022006892767262583,0.014755104016203608,0.00012701504066405677,0.0030001054486470573,47.30916352560696,11.529493421449052,561.7043435257158,14.976525210805821,-0.021423590693382788,-0.0597030602198878,505.0318901727535,502.4845892763621,0.0,0.20384378355521554,0.0,0.04746853937976313,0.0,0.0,47.31027471408069,11.52955608009481,565.8839247244842,15.043153742221996,0.025550733508276146,0.0038564387176883955,504.9675234554991,504.4738584323026
10.14,0.006470384110949809,-0.20310375238730266,-0.004420745487128939,0.07137256045826301,0.0030665595098937383,0.0024291319748284954,47.30863791946395,11.525323600819473,554.9634422101138,14.97710906025114,0.018831711683938275,0.021730606444196016,499.3180383615284,500.7975301283461,0.0,-0.3856151254258305,0.0,0.06853915741762279,0.0,0.0,47.30881867923579,11.526016341046693,569.8337914074049,14.975594410563149,-0.0015293606909155249,0.03547021564878463,501.4341925659839,503.4741402788301
10.15,0.00016818461279484117,0.29102241542296053,0.0030982686011251023,-0.04936267397308307,0.0021322761442438116,-0.0014035669786798986,47.30725010936959,11.52237072140773,568.4472493414872,15.015162268207991,0.003162444496043047,0.01068747596327976,497.65126018743865,502.9317140211497,0.0,-0.158841006350393,0.0,-0.044656497148917104,0.0,0.0,47.307971278416765,11.522954759448181,569.2745146985696,14.929736584863484,-0.013101853747896295,-0.01237544928563195,501.4284492296206,497.9927220574535
10.16,0.004071841892920357,-0.22335126426644158,0.0016464979009906382,0.02521410934663493,0.0007026605582005985,-1.579311958132675e-05,47.306553062184925,11.51860546886014,561.0261394767041,15.01509668064315,0.010118486712524723,0.017572309840056997,503.209917495607,505.4537515430411,0.0,-0.0016588154735464045,0.0,0.03058628477306968,0.0,0.0,47.306574368031406,11.51881294898749,565.221717986061,14.997303512838275,0.0007951813735185371,0.0008042019248392421,504.61098892091104,500.14817480460226
10.17,0.005127596998903747,0.018369784621838733,0.0032383026414065357,-0.009401563589903784,0.0013593061021947952,0.0005727650176520541,47.30626661998909,11.516155711182549,566.3078536004639,15.043282921126304,-0.0054961805862463005,0.006291678843924849,499.27004489819484,496.27093765218456,0.0,-0.05060956862292654,0.0,0.0035317504703847244,0.0,0.0,47.30580566925557,11.5159369604198,561.4133012612167,15.041485939890293,-0.017942996533918894,-0.004301785660846313,497.1597613016398,502.08191807731527
10.18,-0.003158574955525357,0.010083584462635686,-0.00611266725254166,0.12972629051799842,-0.0009040218775724558,-0.0029069095807524453,47.30436569928768,11.511115982265318,566.2563546274224,14.991767304783519,0.007954304642393072,-0.036406458444703825,503.62629824096086,502.47761947073457,0.0,-0.10362296588861623,0.0,0.0016309839987115674,0.0,0.0,47.30443223271529,11.512111647745904,559.393739108067,15.025316503367808,0.00823800230308535,0.016371738947301567,498.0147359459463,499.13170179882036
10.19,0.002826122913322515,0.13031816494061882,0.002147306920840792,0.013247060764964218,-0.004899521563450879,0.0007054761105326298,47.302199032585065,11.50858980882309,569.7852210943319,14.869169831357661,0.05383306249667092,0.005811706652404356,498.938105485682,505.79003387301015,0.0,0.2549170165032469,0.0,-0.003596254521373927,0.0,0.0,47.3030903150923,11.508339934580318,562.6876203183622,14.980690963426627,0.008972800604839008,0.01788740683712904,505.4553720352166,503.71275349605645
10.2,0.0012914325682402358,0.1706848375694524,-0.0007159164179895777,0.041936971019169565,7.107247398480014e-05,0.0012433949237413964,47.30246720315151,11.504810670518136,567.1240529640581,14.939037562788766,0.009647720056321056,-0.018602267709418138,494.4729544117161,504.0356016947605,0.0,-0.02274920422514308,0.0,-0.03098304961516755,0.0,0.0,47.30211997052911,11.504594760879094,562.3664302172936,14.966467990690944,-0.02520160421621831,-0.007787724721241326,499.00163468913837,502.46970481896847
10.21,-0.0073487173000868185,-0.01248849200350359,-0.0008860826712576246,-0.00873467325380891,-7.398221118942349e-06,-0.0022678684430335132,47.30132967547538,11.501276547451608,561.3926792530076,15.014447215944498,-0.039557772259075065,0.006521627534452294,492.65183731928556,497.17658116732144,0.0,0.013680186154257923,0.0,0.052148120746479135,0.0,0.0,47.30087155160877,11.501721329292083,566.4849942011518,14.991054677644007,0.007365955189395902,-0.013137903814499832,499.33865467631307,503.4365815663295
10.22,0.006152393773069243,-0.45761147499759974,-0.0041552696981258215,0.03097388981658509,0.0003244473163281984,0.002102596185993279,47.300185151134556,11.49797861288117,564.8843453527774,14.987472708642759,-0.008092477540284668,-0.07277080469626691,503.8471092050207,501.7120805309558,0.0,-0.09907558992042356,0.0,0.08741009620349077,0.0,0.0,47.30026382797469,11.49822372235277,566.3275508439691,14.97346863860327,-0.03743358100524554,0.030065428320788568,495.49404949337037,504.9545624482061
10.23,0.0017021357593706601,-0.049724824133948395,0.0017616313385153096,0.007866490851428036,0.0014281189356354054,0.0013285110561386709,47.29794183019492,11.49507385816471,572.6576412717777,15.033970889118665,-0.006658886185614201,-0.036976499690350814,508.25170415783936,506.84193666078846,0.0,0.003610965148520412,0.0,0.023101262741252817,0.0,0.0,47.29895185522237,11.494582962976095,564.6135190640132,14.975929964841727,-0.03470853822057805,0.023897664704754136,500.0546941177202,499.4392733097953
10.24,-0.00014399051223385563,0.26022172724091985,-0.0011149839373999328,0.04172545548790285,8.112286710181036e-05,-0.0018074692450177872,47.29743093419096,11.492615040311419,570.4358178529027,15.033997727855605,-0.008119913891945182,-0.06662868785673219,502.47575545883046,506.4923888100287,0.0,0.03570756837450623,0.0,0.04706205824683622,0.0,0.0,47.29770208184532,11.491093224149294,566.9998541475917,15.054804730484216,-0.004614734165608221,-0.027919312117743626,500.41409053877015,497.7007737578144
10.25,0.00015166580493718228,-0.2698847283145435,0.0020741776417258976,0.0486831512829425,-0.00027298648712058824,-0.00015773613965786102,47.29641597521161,11.488137587017986,575.539108890754,14.988556372184926,0.013498313345554392,0.01430832786391736,501.34296951494815,502.8288789766874,0.0,-0.1351576808095313,0.0,-0.01870898591928497,0.0,0.0,47.296331979115735,11.487672340821694,560.8547324728909,14.990962375458363,0.020412381796596064,-0.0024816627626771067,502.8940658586851,510.2925747970653
10.26,-0.00015294969169296738,-0.12760162005947015,-0.00176542511316874,-0.005979167259773051,0.0001613870070066544,-1.4603977968383856e-05,47.29542926145467,11.483635241153474,566.5170371225956,14.947888785164308,0.015449186052419808,-0.010445448451374196,496.70277532181893,501.9441380477548,0.0,-0.08857224293707895,0.0,0.06733569533527678,0.0,0.0,47.295825376614374,11.484041868896407,571.2211224013417,14.893595041265314,-0.024004414857433317,-0.023567902483593035,497.84150926595214,496.21383843791284
10.27,-0.0027398651125555063,-0.11934073896289221,-0.0008378373610565472,-0.02814590397892538,0.0024321324115158492,-0.0038589445672566405,47.29422950721693,11.480910271705111,568.1469274427031,15.00256066072597,-0.008639247404912223,0.002839325079534546,504.6794794614898,502.9997172509026,0.0,0.016815136106008058,0.0,-0.06655208537272546,0.0,0.0,47.29434120399684,11.480863648475088,566.8776897034797,15.015778460723597,0.008011922554452757,-0.0034280335864488487,499.22404059746304,501.40186074929017
10.28,-8.918161303367555e-05,-0.26652566583221066,-0.003425258416684681,-0.0003113540113711122,-0.0016641946200005018,-0.0005006652044274807,47.29385383402018,11.47710154835039,578.7202817296942,14.945462120433676,-0.03053054185728368,-0.014098749511059674,498.5520196468468,499.5725925276747,0.0,-0.33937975354445477,0.0,0.021235619249637572,0.0,0.0,47.29325981960896,11.476798649643921,567.4481010622856,14.918772325095116,0.00674840852962903,0.044896372085082195,508.7629175221432,504.55374444214755
10.29,-0.0032749962758464707,0.2128004795147898,0.0006361997951437909,0.055942392592885096,0.00436762815381514,-0.0012837119021952778,47.2915246291252,11.473823524872921,564.6890393589351,15.012415250722336,0.017861352921887636,0.012950478356232007,503.9749711233889,500.67476603008424,0.0,0.1279586544760387,0.0,0.04916328182200791,0.0,0.0,47.291491967555714,11.473950827233763,569.333501769518,15.03485926312957,0.01572004743080591,0.01098792676065809,496.10648230633944,503.6071848983062
10.3,2.6894178216817406e-05,-0.3037229710531721,-0.0018116025088293465,-0.05433094572496809,-0.0024457999194583565,0.0029760358498664608,47.29081892917402,11.47102885962979,562.0354372549891,14.863192504627012,-0.03883192762494446,0.018542739108683304,497.71765985505874,503.0400363401669,0.0,-0.15528240696747952,0.0,0.027578105236563743,0.0,0.0,47.29089749293807,11.470364772470656,567.3248449111782,14.961052001262855,0.011486324290902366,-0.026798445379434054,500.34431389094425,503.91544763745753
10.31,0.0038357507674405163,-0.01899649901083182,-0.0007382076046919346,0.002400101432215772,0.0016629559175870875,-0.0008446856099704991,47.29001548850523,11.467418768211866,569.7832016776056,15.002929260476664,-0.03433344855368389,0.024574852451869942,499.9620486771984,502.9367568408642,0.0,0.041389338675251755,0.0,0.10245801949766119,0.0,0.0,47.29006413141271,11.466945823261314,565.3443571156952,15.046712668131715,-0.01117571264325871,-0.03466422156429153,497.8440296078864,502.84632776579735
10.32,0.008341621609442273,-0.058174232176073315,0.007092194161538478,0.04708033146704228,0.0027873081625827295,-0.0010007699186114288,47.28863444518697,11.462694260255848,563.4155218143571,14.956042352112828,-0.059646487605861664,0.003759436950254268,500.6736052630822,501.28011556842637,0.0,0.13951341918967303,0.0,0.02374564995323334,0.0,0.0,47.28828743719197,11.462874078483889,569.168278453662,15.006485552930533,-0.0004980411824033085,0.0030470600047233583,505.2394469131904,501.2446813018238
10.33,0.005343955245124067,-0.03422257999562209,-0.0029373292694776917,0.09614937181668211,0.0026536570734373376,0.0010072987062741648,47.28713556553826,11.460958954212105,557.0376828233669,14.923216872757225,-0.04296655363251043,-0.02943337560059723,497.43378660451503,497.24286052169236,0.0,-0.19789198309319034,0.0,-0.007589216084142279,0.0,0.0,47.287569734223304,11.459910938085967,574.9305080659353,14.92870553971405,0.009544228969959882,-0.010103434684876001,500.68065650554706,496.2012872967705
10.34,0.000872028112566429,-0.10265352516506863,-0.0001227447790394478,-0.015458656286122422,-0.0044924493341103626,0.0007881415979746765,47.28589892324467,11.456219296003793,568.576018271267,15.049990680083262,0.004564808931773315,0.006220282524591934,504.73181584239603,502.444860036368,0.0,-0.01428562062591638,0.0,-0.01144368178099377,0.0,0.0,47.28644401345663,11.456706041928786,571.6216262593032,14.939226891743717,-0.019524286772275936,0.024378808127673245,498.2882096278501,500.4060895441554
10.35,-2.699399190546982e-05,-0.06128326689707589,-0.002350041070131976,-0.09366995112445457,0.003384841188720561,0.0008011245535500125,47.28514462015076,11.453396925631843,571.8353681533576,14.944017837071168,0.004518644850454503,-0.010203233436276956,502.9658951718647,502.40214476843124,0.0,-0.4167968799552882,0.0,-0.07175301354760923,0.0,0.0,47.28526021563953,11.453646950903936,570.3599047852805,14.955371723596045,0.005663822936602962,0.015310424745076502,499.5759464214453,505.799349288939
10.36,9.0625278769674e-06,-0.016088327227370615,0.007063989658207803,0.013929959825905502,5.907881105206845e-05,7.91886521082094e-05,47.28484811037315,11.450249218774312,571.6007047745497,14.972068870631377,0.012347937548351163,0.002402637723793165,505.21232661954184,498.97801039773805,0.0,-0.2362575262296817,0.0,0.060508472904539465,0.0,0.0,47.28381296220916,11.449992309041765,572.6813761951508,15.05259172858094,-0.007964769718956235,-0.0442627244522509,495.71489101149814,501.37236011900467
10.37,0.0032611663283729246,-0.04668947355117323,0.01190789548567469,-0.0013821457060321368,0.0009145060502044938,-0.0029466739793844433,47.283399187454314,11.446161751511106,575.4501983403464,15.012381680694382,0.017215473712855117,0.01690776556090316,501.7989379005079,499.0624386591299,0.0,-0.055640345889149845,0.0,0.08847289726293968,0.0,0.0,47.282667202355924,11.445545798048817,572.7779478115414,14.93200597770813,-0.008487645698252227,0.010675317243800718,495.09778457655955,499.86092379952265
10.38,-0.0013694317030680078,0.049707637937783114,0.001834145479213794,0.009284660273076326,-0.0019653658780110768,0.0016475187906495267,47.2813283462313,11.44178418161755,568.266413399576,14.956532981155124,0.012405072184078271,-0.04983812626029543,495.9990567688092,497.60038551590907,0.0,0.030903877715041425,0.0,0.13394000176064738,0.0,0.0,47.28131025753265,11.44268485870111,572.1296177546018,14.966764211286941,-0.005542945653734326,0.004454007612976287,499.8107241698753,502.79731032522244
10.39,0.002099687268007957,-0.22849781269764197,0.002025377861589482,-0.0444844347046363,0.002886980081126738,0.0020651766438731017,47.280859911057576,11.437993557551467,568.3311488903739,15.029974123610772,0.0010515303749055066,0.04010874337736624,497.76829271119334,500.16510944496446,0.0,-0.39297136742515554,0.0,-0.06322911986545884,0.0,0.0,47.280549284216086,11.438835108892727,577.3924829826374,14.930985756325414,0.03000731151802031,-0.0024350120003111255,496.98750135603376,506.6017058536646
10.4,0.003259686448969975,-0.3740946554906147,0.001226233626780313,-0.0018324531507337531,0.0010342722312375611,0.0006505032851912769,47.27949142944852,11.43548398389556,569.4601211752322,14.979778403266721,-0.006561685432070007,-0.03574436504197887,504.3925147482557,500.97582679186024,0.0,-0.016852699703462336,0.0,0.09215744011486164,0.0,0.0,47.27972392026282,11.436069081253065,571.5169511752324,15.037521566418548,0.02687467895419678,0.019677125889169693,499.5977923540544,501.4788465752385
10.41,-0.0010695850309665688,0.11134179758204356,-0.0010690863679992813,-0.008716185686287917,-0.0025199389417026614,0.0013297715323530787,47.27879903851828,11.432835048300463,577.7264139060405,14.932008941330011,-0.04890740792249844,0.048680582880123016,496.8555355658274,497.9019280323149,0.0,-0.15232942595152266,0.0,-0.025027511823471234,0.0,0.0,47.27842660325369,11.432497836198618,574.1413578781943,14.989027296254372,0.007404202252239134,-0.03400433904465965,503.5185861414502,501.2205387007486
10.42,-0.004279722165899234,-0.05021849415036564,2.4961074084290318e-05,0.0703758117625954,0.002406250970269827,0.0005373408211463309,47.27688966846127,11.428743660684757,567.6564671626106,15.01636247596803,-0.028067117210875184,0.0006124343561507916,502.9120929020047,501.5589843710055,0.0,-0.005477434739188103,0.0,0.053277194524981336,0.0,0.0,47.27721741415296,11.428606096883131,578.7884588058403,15.095448542053298,0.008733672205414645,-0.0016409066123682682,497.72022593190223,507.12221245212294
10.43,-0.0008655297487674169,-0.2787813352507669,0.0039015186964158695,0.09615009841593848,-6.4116223958303665e-06,0.0006156820258689769,47.27597075034773,11.425336234117808,573.3314781833645,14.920468862321188,0.004666463634907719,-0.03572435822781397,494.6649163247805,502.820477738105,0.0,0.15020240169592902,0.0,0.05267838110365915,0.0,0.0,47.27646166303481,11.425173746557956,575.3317423079559,14.955529009575589,0.017286173846684048,0.011748256167938285,495.0595817789868,505.4342489524158
10.44,-0.0019618637295883445,0.06813446459433782,0.0018535099385122102,-0.004329017473045704,0.001605019182471669,0.0013053330167950691,47.27404819443172,11.42125720606938,572.7552532153643,14.944106718008738,-0.005818140316502272,-0.0074460832642654325,496.689091032899,501.60062679668755,0.0,-0.33976450033240874,0.0,0.003917594818637323,0.0,0.0,47.27503400096723,11.421399148937116,574.8470925637794,15.022003969386837,-0.021968701431899613,-0.016974490371357166,502.1524822790923,501.4020349737025
10.45,0.001240763668737938,0.05456617373311261,-0.00038579648764138977,-0.016304243977883427,0.0015019414060879334,-0.0016002771758256026,47.27391031926331,11.418302728378745,575.0232620063739,14.923365080335659,0.048567033916584415,-0.011581041640246767,503.9076757751534,509.5192538736642,0.0,0.035613861447533535,0.0,0.0077478447473131665,0.0,0.0,47.27363925044373,11.417893785423395,572.9208219818397,14.984257568978478,0.0078110725389703975,-0.00013340764226642198,501.0896157079889,500.36376631369274
10.46,-0.0024705459812926433,-0.16047966041928918,0.0035619667822749048,-0.0018691487909205176,0.00022440087844461493,-0.0006425540014984353,47.272672272649956,11.415047892696904,572.157720532084,14.960216490538283,-0.024585466938813142,0.0035677871511449535,498.57718790840784,502.7699978424398,0.0,-0.19894247482530364,0.0,0.01749309958179068,0.0,0.0,47.27229269970077,11.41481851255415,574.1302083442399,14.932009924229076,0.008893251505856872,-0.021968060475237278,495.9683444043127,497.4178611129933
10.47,-0.0001712457862809113,-0.014737447741606263,0.0027033110775844284,-0.020483658644734646,0.003018358302234571,0.0021868644948534006,47.270944441982074,11.41107207586879,581.9170208364271,15.004413974847239,-0.023493864914685414,-0.010637628953311365,505.6908183919196,506.99719171381724,0.0,-0.044056679239809785,0.0,0.11095149103843308,0.0,0.0,47.27182928566061,11.410571568010466,574.0644714473277,14.998468222676943,0.020267566320508256,0.0054257994147559165,499.1495728780801,503.41857867469383
10.48,-9.831615228484254e-05,0.29588824978790373,-0.002368631771593832,0.073476231895528,-0.004484359258577017,0.0016063515101420998,47.27009647874319,11.4066468773036,577.7202519536738,14.996129731932037,0.042367751275652656,-0.030388444392399093,499.6592142726364,505.926799201201,0.0,-0.10261797098409786,0.0,-0.05642252280763781,0.0,0.0,47.27021000437183,11.407741347561933,572.8508089200169,14.98389570606721,0.02330536521323084,-0.003182923173702836,501.8586690287377,501.5118281221187
10.49,-2.7343266648843995e-05,0.092391267689883,-0.0006976348083228417,0.020773739025378695,0.0031557198424686504,-0.0010942667368333107,47.268874528566045,11.403789714801196,576.9227391062659,14.975766519080526,-0.011401697103955704,0.04657854070016884,507.0754222226621,502.68964518051916,0.0,-0.15288918094045825,0.0,0.010937762735401995,0.0,0.0,47.268935943913846,11.40380475190798,573.9648979411247,14.94190584897976,0.04683754771744615,0.012944621281934911,501.0612277717939,501.6077014599812
10.5,-0.0030209641052933735,-0.12495277639954477,0.00023184856083205774,0.06442016706500134,-9.236858191009968e-05,0.0010495831873488105,47.269756131462394,11.403890407295421,577.2957744662051,15.012824306192469,0.024590894536235905,0.027558354987563854,496.2656515539043,500.8223775660739,0.0,0.18234621400191603,0.0,0.031298261231022396,0.0,0.0,47.26918466442863,11.40358854229633,575.8176061937653,15.015247326003818,0.012521751691523551,0.006634336079648956,502.2005129181926,500.7367598689907
10.51,-0.002860444720504735,0.06739971083228523,0.005304839755716025,0.06443610392387539,-0.0019395612813424773,-0.0007477494785637641,47.267606092450926,11.409368883184973,574.2645522676337,14.94651199462118,0.010386517688844575,-0.0025432942950952505,505.74975707501494,504.2704207891031,0.0,-0.07012483357207494,0.0,0.008127427173574264,0.0,0.0,47.267884436064236,11.409165557207318,576.460299400068,14.903112403536637,-0.02944057599758738,-0.020355170766927413,498.6631685095616,501.36688964434796
10.52,-0.00244186707704416,-0.02815342575714852,-0.003113228118779422,-0.051565205444000076,-0.002583664242020272,0.0006214304691507361,47.265899965412046,11.414743067066823,582.2386898628969,14.960614458123237,-0.0032511671271268547,0.03704672325138278,499.38156642009073,502.5681299452978,0.0,0.03907665597704604,0.0,-0.03527496262447788,0.0,0.0,47.26688705639167,11.414168715857464,572.6716376491448,15.02953923219548,-0.015721035377184275,0.018370317593719536,499.82708273363113,498.6423350530672
10.53,-0.002084463181844582,0.11023127556643249,0.0018856967661232081,0.04811969090761943,0.000830757143415745,-0.003168195862228973,47.264608708680804,11.419507434918431,577.9940523252616,14.944260940418522,-0.005738986102913279,-0.03198095483688935,495.9493024935736,503.06033271698396,0.0,-0.08406215018790603,0.0,0.029123418989684256,0.0,0.0,47.264955367431774,11.419742082699122,578.7086760674655,15.006038009427954,-0.01808593659756148,0.025467697203466408,502.56867142964114,502.87547405830946
10.54,-0.0012871906750328563,-0.11784697120585289,0.00030230759599379634,-0.012009494086061636,0.0033529976681396837,-0.002306729262873599,47.263952388599805,11.425218404424365,571.3196070586172,15.01786892231904,-0.01645128902376514,0.014802526456225512,503.15497492069244,498.78542359347585,0.0,0.09026800554563165,0.0,-0.0459398553222867,0.0,0.0,47.26340760439249,11.42465629123885,572.5141055239529,15.013337113052582,-0.025027305379456792,-0.030101132191060444,502.0522709535525,501.4497376705302
10.55,0.0013631972032501828,0.072644468264823,0.005573546370416796,-0.013222795517266416,0.0021926450882083716,-0.0011661630429567339,47.26264626297272,11.43026051575787,577.4281795598538,15.00282840211054,0.007686186628082009,-0.037279038477980184,502.26785113818113,501.0466972911332,0.0,-0.06505278922418602,0.0,-0.04774992778760277,0.0,0.0,47.26179920693916,11.429321255755394,579.9395198902454,15.008573473229633,-0.0055133529082863975,-0.005100950858045948,498.6694883107422,505.76089855744806
10.56,0.0005137168476106802,-0.211538359917686,0.005179245743485035,0.02016895316083296,-0.0012526980392836304,0.003212265984408283,47.2613438370362,11.433979217972091,572.4294724422926,15.02631014574944,-2.3340705526186576e-05,-0.006157501620397863,496.4658125322707,491.6870515827299,0.0,0.033538041236812824,0.0,-0.0583436003926122,0.0,0.0,47.26073549390041,11.434585332637626,572.3161655746164,14.98228136387238,-0.01804774313098516,-0.011347911162762767,501.7530160343183,498.7909233647362
10.57,-0.0014850086333093725,-0.18636821694916886,0.002329470601410069,-0.0544188019497423,-0.0007137428060831553,-0.0005882745686306849,47.25994641476126,11.440135299322904,571.1809552363426,14.964970452134859,-0.05630573438845023,-0.02183656473503495,503.99926079033196,504.55136975704863,0.0,-0.15016562249207485,0.0,0.000573075254993935,0.0,0.0,47.25911659325039,11.440478901574359,575.5047417127039,14.928692965340314,-0.013892285835151548,-0.005808118591744663,500.4474080658784,501.9904948577058
10.58,0.0019938812554105433,-0.1266701289224286,0.00483705159413522,-0.0337744863068391,0.0022821100432263816,-0.00199547867868417,47.257343786389875,11.445476199111337,572.8492800866325,14.918619143616736,0.013446008502103738,0.01593972216123605,501.1185734391937,503.37943156949143,0.0,-0.1684634814159673,0.0,-0.034976406152578673,0.0,0.0,47.258043531206404,11.445700773599084,577.0165039755494,15.024720936573516,0.0009717732412425835,-0.016167150447274785,499.38325679936537,496.3905044950491
10.59,0.0077412958676331585,-0.04821341582802273,-0.004513892734825349,0.025080032739741954,0.0007056224215604881,-0.001009879413475357,47.256509638722065,11.450334843979666,569.2579698326425,14.995634056752854,0.028166836006808072,-0.07592020592650826,501.0121104400482,494.61990170220434,0.0,0.3059709066129448,0.0,0.03025188995368321,0.0,0.0,47.25685632042761,11.451017070379311,572.1856606230114,14.938178042197658,0.004725835546131374,-0.02633459143900383,500.7002291422942,502.93872421644227
10.6,-7.32477202263849e-05,-0.25983019879906594,-0.0022092825993089483,0.04664467291179338,-0.00133603668602632,-0.0027647279276609713,47.255282825881416,11.455745829174752,571.3556305299109,15.049143513649996,0.003779944822628874,-0.026363888227840148,501.78110714759043,501.4643264217224,0.0,-0.10111332217294373,0.0,0.07070651850484068,0.0,0.0,47.25551907324074,11.455493314104224,579.3226416994361,14.981105356533202,-0.016734783957849372,-0.004267741180561504,496.9287656957642,498.3498457957872
10.61,0.0053782449189468525,-0.16138865089252438,0.003112542876199162,0.013670826916626501,0.0009102705785073109,0.0022148148527216904,47.25460130285333,11.460509690988205,567.6679659126648,14.846040886205103,-0.003984610870408027,-0.06586933929674556,501.8470043310018,504.13437753625243,0.0,-0.2493443887870304,0.0,0.036118739467953874,0.0,0.0,47.254385997151296,11.4612496692742,563.9913587456116,15.032411088872758,-0.019818746175761588,0.014495500703842243,505.5281406631264,504.3491212523277
10.62,0.0011922812828998573,-0.21993209492292387,0.0021693980237337753,0.04572421033568351,0.0007400682082651487,-0.002693543355448544,47.252111388462374,11.465004737195995,573.3303497640452,14.968208306825538,-0.0008829334222114937,-0.06835576614324583,509.9850709674914,500.8957774256612,0.0,-0.031213751005900993,0.0,-0.05212661142268907,0.0,0.0,47.252446038497915,11.4660705122219,570.0331490218562,15.004774072696417,-0.013257009532867016,-0.006070889494783979,504.15047888561776,506.318554460629
10.63,-0.0008966393982665626,-0.15452145042837234,0.005241846418126369,-0.007683456652911515,-0.004167900563719622,0.0018101532240653794,47.25113049686366,11.471854934914653,575.3080193119044,14.994423691267764,-0.0040452738157949,0.016514253794736027,497.9015867356791,500.8423156166767,0.0,-0.5104266842125409,0.0,0.042022633105246406,0.0,0.0,47.25094402819004,11.470970010018103,575.2168522194235,15.135418823922423,-0.023853312656891407,-0.010941253101468545,496.82523734368357,500.3744003378933
10.64,-0.0010321308977845143,-0.15044722378069747,0.005403587446176548,0.10741487769362246,-0.0016114187738082136,-0.002851337005043014,47.249946908550584,11.47652068904443,580.3701015344539,15.076258235248506,0.019127960717474378,0.016488796137821487,500.56135802510244,499.1577871344065,0.0,0.03296783563213493,0.0,-0.008367689696973463,0.0,0.0,47.250016832929674,11.476700657550138,570.5690300229484,14.963005461950068,-0.004136695175990034,-0.00023523689180023947,504.2078336361819,507.16605070341546
10.65,0.0017520143122162317,-0.029072503527124344,0.005956724575092488,0.06712563682974598,-0.003421172103254825,-0.00041436564539165655,47.24842424959621,11.48112564031364,576.1203118977696,14.959630910480001,-0.037540261524563134,-0.0015195903590662823,503.610091571999,502.14027263676104,0.0,-0.008213010598618314,0.0,0.05755974819555722,0.0,0.0,47.248104745979376,11.481758125796675,571.0330796832509,15.02464470093896,0.016803638626625754,-0.01385858249298241,502.73525551207763,499.2484600879081
10.66,0.002502216477618753,-0.11331935172051841,0.005742920543006683,0.10304852232087018,0.000850008439610069,0.0001940827367013858,47.24750750061423,11.486598746055607,577.3275082158539,15.002936092334416,0.0037309704489154488,-0.06868524561377003,498.46189646196217,506.87832426427485,0.0,-0.41704010073251974,0.0,-0.028247626976352445,0.0,0.0,47.24686145253649,11.487179214340667,569.7951279951227,14.939823376408311,0.011265058099487066,0.018834678221747198,498.745967971744,503.2573651229299
10.67,-0.0033721819047633586,0.025655534352762396,-0.00014155310964394783,-0.0058074916357278815,-0.00014553082101056568,4.828210482058349e-05,47.24537272586394,11.492469588778313,569.1783464243069,14.935131272456163,-0.015942435319595778,0.013320645215837255,504.19893430815773,502.25313730766055,0.0,-0.4547048161112361,0.0,0.0538553876634999,0.0,0.0,47.2458362015315,11.492050084674801,569.5581535415879,14.974268490537638,0.007905955558157284,-0.005029720193875947,500.4689150624074,496.84087456527146
10.68,-0.00307838909894197,-0.004217976370280527,0.003058234497702315,0.05604211081429507,-0.0019958302681350334,-0.0037341217955169834,47.24323177748958,11.49693172699341,578.8970120474406,15.044794842920046,-0.02713987363972219,-0.0035348574806391177,502.8801597974726,499.80791478753395,0.0,-0.004520315758758664,0.0,0.06323146460359426,0.0,0.0,47.24430587677832,11.496819615472845,576.4720453710817,15.01241504743092,-0.007859757335140024,-0.003285366237415906,500.6841240981818,500.58296156146525
